yearly_agency_id,agency_id,data_year,ori,legacy_ori,covered_by_legacy_ori,direct_contributor_flag,dormant_flag,dormant_year,reporting_type,ucr_agency_name,ncic_agency_name,pub_agency_name,pub_agency_unit,agency_status,state_id,state_name,state_abbr,state_postal_abbr,division_code,division_name,region_code,region_name,region_desc,agency_type_name,population,submitting_agency_id,sai,submitting_agency_name,suburban_area_flag,population_group_id,population_group_code,population_group_desc,parent_pop_group_code,parent_pop_group_desc,mip_flag,pop_sort_order,summary_rape_def,pe_reported_flag,male_officer,male_civilian,male_officer+male_civilian,female_officer,female_civilian,female_officer+female_civilian,officer_rate,employee_rate,nibrs_cert_date,nibrs_start_date,nibrs_leoka_start_date,nibrs_ct_start_date,nibrs_multi_bias_start_date,nibrs_off_eth_start_date,covered_flag,county_name,msa_name,publishable_flag,participated,nibrs_participated
51312023,5131,2023,IL0453400,IL0453400,,N,N,,I,CAMPTON HILLS,CAMPTON HILLS POLICE DEPARTMENT,Campton Hills,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,10731,23367,ILUCR0001,Illinois State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,9,0,9,0,0,0,0.8,0.8,2006-12-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,KANE,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
51332023,5133,2023,IL0460000,IL0460000,,N,N,,I,KANKAKEE,KANKAKEE CO SO KANKAKEE,Kankakee,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,County,32639,23367,ILUCR0001,Illinois State Police,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,46,88,134,7,53,60,1.6,5.9,2006-12-01,2022-11-01,2023-02-01,2023-02-01,2023-02-01,2023-02-01,N,KANKAKEE,"Kankakee, IL",Y,Y,Y
51342023,5134,2023,IL0460100,IL0460100,,N,N,,I,BRADLEY,BRADLEY PD,Bradley,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,15159,23367,ILUCR0001,Illinois State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,N,,,,,,,,,2006-12-01,2022-11-01,2022-11-01,2022-11-01,2022-11-01,2022-11-01,N,KANKAKEE,"Kankakee, IL",Y,Y,Y
51362023,5136,2023,IL0460300,IL0460300,,N,N,,I,BOURBONNAIS,BOURBONNAIS PD,Bourbonnais,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,17970,23367,ILUCR0001,Illinois State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,27,1,28,0,1,1,1.5,1.6,2006-12-01,2022-11-01,2023-02-01,2023-02-01,2023-02-01,2023-02-01,N,KANKAKEE,"Kankakee, IL",Y,Y,Y
51372023,5137,2023,IL0460400,IL0460400,,N,N,,I,MOMENCE,MOMENCE PD,Momence,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,3015,23367,ILUCR0001,Illinois State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,N,,,,,,,,,2006-12-01,2023-01-01,2023-01-01,2023-01-01,2023-01-01,2023-01-01,N,KANKAKEE,"Kankakee, IL",Y,Y,Y
51382023,5138,2023,IL0460500,IL0460500,,N,N,,I,MANTENO,MANTENO PD,Manteno,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,9158,23367,ILUCR0001,Illinois State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,18,0,18,3,1,4,2.3,2.4,2006-12-01,2022-11-01,2023-02-01,2023-02-01,2023-02-01,2023-02-01,N,KANKAKEE,"Kankakee, IL",Y,Y,Y
51392023,5139,2023,IL0460600,IL0460600,,N,N,,I,ST. ANNE,ST ANNE PD,St. Anne,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,1123,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,4,0,4,0,0,0,3.6,3.6,2006-12-01,2022-01-01,2022-07-01,2022-07-01,2022-07-01,2022-07-01,N,KANKAKEE,"Kankakee, IL",Y,Y,Y
51452023,5145,2023,IL0470000,IL0470000,,N,N,,I,KENDALL,KENDALL CO SO YORKVILLE,Kendall,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,County,28707,23367,ILUCR0001,Illinois State Police,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,48,34,82,5,14,19,1.8,3.5,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,KENDALL,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
51462023,5146,2023,IL0470100,IL0470100,,N,N,,I,PLANO,PLANO PD,Plano,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,12764,23367,ILUCR0001,Illinois State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,24,0,24,1,2,3,2.0,2.1,2006-12-01,2021-07-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,KENDALL,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
51472023,5147,2023,IL0470200,IL0470200,,N,N,,I,YORKVILLE,YORKVILLE PD,Yorkville,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,24990,23367,ILUCR0001,Illinois State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,30,0,30,3,3,6,1.3,1.4,2006-12-01,2021-01-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,KENDALL,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
51482023,5148,2023,IL0470300,IL0470300,,N,N,,I,OSWEGO,OSWEGO PD,Oswego,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,36429,23367,ILUCR0001,Illinois State Police,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,46,1,47,8,9,17,1.5,1.8,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,KENDALL,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
51492023,5149,2023,IL0480000,IL0480000,,N,N,,I,KNOX,KNOX CO SO GALESBURG,Knox,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,County,12627,23367,ILUCR0001,Illinois State Police,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,21,39,60,4,6,10,2.0,5.5,2006-12-01,2023-04-01,2023-04-01,2023-04-01,2023-04-01,2023-04-01,N,KNOX,Not Specified,Y,Y,Y
51522023,5152,2023,IL0480400,IL0480400,,N,N,,I,GALESBURG,GALESBURG PD,Galesburg,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,28917,23367,ILUCR0001,Illinois State Police,N,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,42,9,51,11,22,33,1.8,2.9,2006-12-01,2023-04-01,2023-04-01,2023-04-01,2023-04-01,2023-04-01,N,KNOX,Not Specified,Y,Y,Y
51582023,5158,2023,IL0490100,IL0490100,,N,N,,I,ANTIOCH,ANTIOCH PD,Antioch,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,14855,23367,ILUCR0001,Illinois State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,27,1,28,5,3,8,2.2,2.4,2006-12-01,2022-10-01,2022-11-01,2022-11-01,2022-11-01,2022-11-01,N,LAKE,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
51592023,5159,2023,IL0490200,IL0490200,,N,N,,I,RIVERWOODS,RIVERWOODS POLICE DEPARTMENT,Riverwoods,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,3726,23367,ILUCR0001,Illinois State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,7,0,7,1,0,1,2.1,2.1,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,LAKE,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
51602023,5160,2023,IL0490300,IL0490300,,N,N,,I,DEERFIELD,DEERFIELD PD,Deerfield,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,18848,23367,ILUCR0001,Illinois State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,34,3,37,5,9,14,2.1,2.7,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,"COOK, LAKE","Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
51612023,5161,2023,IL0490400,IL0490400,,N,N,,I,FOX LAKE,FOX LAKE PD,Fox Lake,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,10787,23367,ILUCR0001,Illinois State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,22,1,23,5,6,11,2.5,3.2,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,"LAKE, MCHENRY","Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
51622023,5162,2023,IL0490500,IL0490500,,N,N,,I,GRAYSLAKE,GRAYSLAKE PD,Grayslake,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,24330,23367,ILUCR0001,Illinois State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,N,,,,,,,,,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,LAKE,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
51632023,5163,2023,IL0490600,IL0490600,,N,N,,I,GURNEE,GURNEE PD,Gurnee,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,30131,23367,ILUCR0001,Illinois State Police,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,59,15,74,10,18,28,2.3,3.4,2006-12-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,LAKE,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
51642023,5164,2023,IL0490700,IL0490700,,N,N,,I,HIGHLAND PARK,HIGHLAND PARK PD,Highland Park,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,30168,23367,ILUCR0001,Illinois State Police,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,51,5,56,8,5,13,2.0,2.3,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,LAKE,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
51672023,5167,2023,IL0491000,IL0491000,,N,N,,I,LAKE FOREST,LAKE FOREST PD,Lake Forest,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,19205,23367,ILUCR0001,Illinois State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,32,0,32,6,5,11,2.0,2.2,2006-12-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,N,LAKE,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
51682023,5168,2023,IL0491100,IL0491100,,N,N,,I,LAKE VILLA,LAKE VILLA PD,Lake Villa,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,8608,23367,ILUCR0001,Illinois State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,16,0,16,1,1,2,2.0,2.1,2006-12-01,2022-06-01,2022-10-01,2022-10-01,2022-10-01,2022-10-01,N,LAKE,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
51692023,5169,2023,IL0491200,IL0491200,,N,N,,I,LAKE ZURICH,LAKE ZURICH PD,Lake Zurich,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,19559,23367,ILUCR0001,Illinois State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,27,4,31,4,13,17,1.6,2.5,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,LAKE,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
51702023,5170,2023,IL0491300,IL0491300,,N,N,,I,LIBERTYVILLE,LIBERTYVILLE PD,Libertyville,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,20323,23367,ILUCR0001,Illinois State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,34,2,36,7,5,12,2.0,2.4,2006-12-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,LAKE,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
51712023,5171,2023,IL0491400,IL0491400,,N,N,,I,MUNDELEIN,MUNDELEIN PD,Mundelein,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,31653,23367,ILUCR0001,Illinois State Police,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,47,12,59,5,15,20,1.6,2.5,2006-12-01,2021-01-01,2022-02-01,2022-02-01,2022-02-01,2022-02-01,N,LAKE,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
51722023,5172,2023,IL0491500,IL0491500,,N,N,,I,NORTH CHICAGO,NORTH CHICAGO PD,North Chicago,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,30382,23367,ILUCR0001,Illinois State Police,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,N,,,,,,,,,2006-12-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,LAKE,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
51732023,5173,2023,IL0491600,IL0491600,,N,N,,I,ROUND LAKE,ROUND LAKE PD,Round Lake,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,18392,23367,ILUCR0001,Illinois State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,26,0,26,3,2,5,1.6,1.7,2006-12-01,2022-05-01,2022-05-01,2022-05-01,2022-05-01,2022-05-01,N,LAKE,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
51742023,5174,2023,IL0491700,IL0491700,,N,N,,I,ROUND LAKE BEACH,ROUND LAKE BEACH PD ROUND LAKE,Round Lake Beach,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,26720,23367,ILUCR0001,Illinois State Police,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,37,2,39,3,1,4,1.5,1.6,2006-12-01,2022-01-01,2022-12-01,2022-12-01,2022-12-01,2022-12-01,N,LAKE,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
51762023,5176,2023,IL0491900,IL0491900,,N,N,,I,ROUND LAKE PARK,ROUND LAKE PARK PD ROUND LAKE,Round Lake Park,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,7722,23367,ILUCR0001,Illinois State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,10,2,12,2,1,3,1.6,1.9,2006-12-01,2023-01-01,2023-01-01,2023-01-01,2023-01-01,2023-01-01,N,LAKE,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
51772023,5177,2023,IL0492000,IL0492000,,N,N,,I,WAUCONDA,WAUCONDA PD,Wauconda,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,13866,23367,ILUCR0001,Illinois State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,23,1,24,4,1,5,1.9,2.1,2006-12-01,2020-07-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,LAKE,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
51782023,5178,2023,IL0492100,IL0492100,,N,N,,I,WAUKEGAN,WAUKEGAN PD,Waukegan,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,87412,23367,ILUCR0001,Illinois State Police,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,130,8,138,28,28,56,1.8,2.2,2006-12-01,2022-12-01,2022-12-01,2022-12-01,2022-12-01,2022-12-01,N,LAKE,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
51802023,5180,2023,IL0492300,IL0492300,,N,N,,I,ZION,ZION PD,Zion,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,24162,23367,ILUCR0001,Illinois State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,47,1,48,4,5,9,2.1,2.4,2006-12-01,2022-01-01,2022-06-01,2022-06-01,2022-06-01,2022-06-01,N,LAKE,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
51812023,5181,2023,IL0492400,IL0492400,,N,N,,I,ISLAND LAKE,ISLAND LAKE PD,Island Lake,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,7915,23367,ILUCR0001,Illinois State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,12,0,12,2,1,3,1.8,1.9,2006-12-01,2023-01-01,2023-01-01,2023-01-01,2023-01-01,2023-01-01,N,"LAKE, MCHENRY","Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
51832023,5183,2023,IL0492600,IL0492600,,N,N,,I,VERNON HILLS,VERNON HILLS PD,Vernon Hills,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,26728,23367,ILUCR0001,Illinois State Police,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,36,8,44,7,16,23,1.6,2.5,2006-12-01,2022-01-01,2022-06-01,2022-06-01,2022-06-01,2022-06-01,N,LAKE,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
51842023,5184,2023,IL0492700,IL0492700,,N,N,,I,BANNOCKBURN,BANNOCKBURN PD,Bannockburn,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,1010,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,8,0,8,0,0,0,7.9,7.9,2006-12-01,2022-01-01,2022-10-01,2022-10-01,2022-10-01,2022-10-01,N,LAKE,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
51862023,5186,2023,IL0492900,IL0492900,,N,N,,I,LINCOLNSHIRE,LINCOLNSHIRE PD,Lincolnshire,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,7915,23367,ILUCR0001,Illinois State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,20,1,21,4,3,7,3.0,3.5,2006-12-01,2021-01-01,2023-01-01,2023-01-01,2023-01-01,2023-01-01,N,LAKE,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
51872023,5187,2023,IL0493000,IL0493000,,N,N,,I,LINDENHURST,LINDENHURST PD,Lindenhurst,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,14291,23367,ILUCR0001,Illinois State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,12,1,13,2,1,3,1.0,1.1,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,LAKE,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
51892023,5189,2023,IL0493200,IL0493200,,N,N,,I,COLLEGE OF LAKE COUNTY,LAKE COUNTY COLLEGE PD GRAYSLAKE,College of Lake County,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,University or College,0,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,18,5,23,1,5,6,0,0,2006-12-01,2022-09-01,2022-11-01,2022-11-01,2022-11-01,2022-11-01,N,LAKE,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
51902023,5190,2023,IL0493300,IL0493300,,N,N,,I,TOWER LAKES,TOWER LAKES BARRINGTON,Tower Lakes ,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,1200,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,0,0,0,0,0,0,0.0,0.0,2006-12-01,2022-10-01,2022-10-01,2022-10-01,2022-10-01,2022-10-01,N,LAKE,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
51912023,5191,2023,IL0493600,IL0493600,,N,N,,I,KILDEER,KILDEER PD,Kildeer,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,4343,23367,ILUCR0001,Illinois State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,9,0,9,0,1,1,2.1,2.3,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,LAKE,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
51932023,5193,2023,IL0493800,IL0493800,,N,N,,I,HAWTHORN WOODS,HAWTHORN WOODS PD,Hawthorn Woods,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,9417,23367,ILUCR0001,Illinois State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,10,1,11,3,1,4,1.4,1.6,2006-12-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,LAKE,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
51962023,5196,2023,IL0494100,IL0494100,,N,N,,I,LAKE CO FOREST PRESERVE,LAKE CO FOREST PRESERVE POLICE LIBERTYVILLE,Lake County Forest Preserve,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,Other,0,23367,ILUCR0001,Illinois State Police,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,Y,17,0,17,3,1,4,0,0,2006-12-01,2022-10-01,2023-01-01,2023-01-01,2023-01-01,2023-01-01,N,LAKE,"Chicago-Naperville-Elgin, IL-IN",Y,Y,Y
51982023,5198,2023,IL0500000,IL0500000,,N,N,,I,LA SALLE,LA SALLE CO SO OTTAWA,La Salle,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,County,32920,23367,ILUCR0001,Illinois State Police,N,14,8B,"Non-MSA counties from 25,000 thru 99,999",8,Non-MSA Counties,N,14,,N,,,,,,,,,2006-12-01,2021-05-01,2021-05-01,2021-05-01,2021-05-01,2021-05-01,N,LA SALLE,Not Specified,Y,Y,Y
51992023,5199,2023,IL0500100,IL0500100,,N,N,,I,LA SALLE,LA SALLE PD,La Salle,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,9353,23367,ILUCR0001,Illinois State Police,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,22,0,22,1,1,2,2.5,2.6,2006-12-01,2021-11-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,LA SALLE,Not Specified,Y,Y,Y
52002023,5200,2023,IL0500200,IL0500200,,N,N,,I,LELAND,LELAND PD,Leland,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,920,23367,ILUCR0001,Illinois State Police,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,2,0,2,0,0,0,2.2,2.2,2006-12-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,LA SALLE,Not Specified,Y,Y,Y
52012023,5201,2023,IL0500300,IL0500300,,N,N,,I,MARSEILLES,MARSEILLES PD,Marseilles,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,4739,23367,ILUCR0001,Illinois State Police,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,9,0,9,0,0,0,1.9,1.9,2006-12-01,2022-01-01,2022-08-01,2022-08-01,2022-08-01,2022-08-01,N,LA SALLE,Not Specified,Y,Y,Y
52022023,5202,2023,IL0500400,IL0500400,,N,N,,I,MENDOTA,MENDOTA PD,Mendota,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,6870,23367,ILUCR0001,Illinois State Police,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,13,0,13,1,1,2,2.0,2.2,2006-12-01,2022-12-01,2023-01-01,2023-01-01,2023-01-01,2023-01-01,N,LA SALLE,Not Specified,Y,Y,Y
52032023,5203,2023,IL0500600,IL0500600,,N,N,,I,OGLESBY,OGLESBY PD,Oglesby,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,3608,23367,ILUCR0001,Illinois State Police,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,9,0,9,1,1,2,2.8,3.0,2006-12-01,2021-05-01,2022-12-01,2022-12-01,2022-12-01,2022-12-01,N,LA SALLE,Not Specified,Y,Y,Y
52042023,5204,2023,IL0500700,IL0500700,,N,N,,I,OTTAWA,OTTAWA PD,Ottawa,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,18579,23367,ILUCR0001,Illinois State Police,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,32,5,37,5,9,14,2.0,2.7,2006-12-01,2021-08-01,2021-08-01,2021-08-01,2021-08-01,2021-08-01,N,LA SALLE,Not Specified,Y,Y,Y
52052023,5205,2023,IL0500800,IL0500800,,N,N,,I,PERU,PERU PD,Peru,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,9698,23367,ILUCR0001,Illinois State Police,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,21,2,23,4,3,7,2.6,3.1,2006-12-01,2022-01-01,2022-03-01,2022-03-01,2022-03-01,2022-03-01,N,LA SALLE,Not Specified,Y,Y,Y
52072023,5207,2023,IL0501000,IL0501000,,N,N,,I,STREATOR,STREATOR PD,Streator,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,12163,23367,ILUCR0001,Illinois State Police,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,N,,,,,,,,,2006-12-01,2021-07-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,"LA SALLE, LIVINGSTON",Not Specified,Y,Y,Y
52092023,5209,2023,IL0501300,IL0501300,,N,N,,I,GRAND RIDGE,GRAND RIDGE,Grand Ridge,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,503,23367,ILUCR0001,Illinois State Police,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,,,2006-12-01,2021-11-01,2021-11-01,2021-11-01,2021-11-01,2021-11-01,N,LA SALLE,Not Specified,Y,Y,Y
