yearly_agency_id,agency_id,data_year,ori,legacy_ori,covered_by_legacy_ori,direct_contributor_flag,dormant_flag,dormant_year,reporting_type,ucr_agency_name,ncic_agency_name,pub_agency_name,pub_agency_unit,agency_status,state_id,state_name,state_abbr,state_postal_abbr,division_code,division_name,region_code,region_name,region_desc,agency_type_name,population,submitting_agency_id,sai,submitting_agency_name,suburban_area_flag,population_group_id,population_group_code,population_group_desc,parent_pop_group_code,parent_pop_group_desc,mip_flag,pop_sort_order,summary_rape_def,pe_reported_flag,male_officer,male_civilian,male_officer+male_civilian,female_officer,female_civilian,female_officer+female_civilian,officer_rate,employee_rate,nibrs_cert_date,nibrs_start_date,nibrs_leoka_start_date,nibrs_ct_start_date,nibrs_multi_bias_start_date,nibrs_off_eth_start_date,covered_flag,county_name,msa_name,publishable_flag,participated,nibrs_participated
51902022,5190,2022,IL0493300,IL0493300,,N,N,,I,TOWER LAKES,TOWER LAKES BARRINGTON,Tower Lakes ,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,1209,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,0,0,0,0,0,0,0.0,0.0,2006-12-01,2022-10-01,2022-10-01,2022-10-01,2022-10-01,2022-10-01,N,LAKE,"Chicago-Naperville-Elgin, IL-IN-WI",Y,Y,Y
51912022,5191,2022,IL0493600,IL0493600,,N,N,,I,KILDEER,KILDEER PD,Kildeer,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,4240,23367,ILUCR0001,Illinois State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,9,0,9,0,1,1,2.1,2.4,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,LAKE,"Chicago-Naperville-Elgin, IL-IN-WI",Y,Y,Y
51962022,5196,2022,IL0494100,IL0494100,,N,N,,I,LAKE CO FOREST PRESERVE,LAKE CO FOREST PRESERVE POLICE LIBERTYVILLE,Lake County Forest Preserve,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,Other,0,23367,ILUCR0001,Illinois State Police,Y,22,9D,"MSA counties under 10,000",9,MSA Counties,N,22,,N,,,,,,,0,0,2006-12-01,2022-10-01,2023-01-01,2023-01-01,2023-01-01,2023-01-01,N,LAKE,"Chicago-Naperville-Elgin, IL-IN-WI",Y,Y,Y
51982022,5198,2022,IL0500000,IL0500000,,N,N,,I,LA SALLE,LA SALLE CO SO OTTAWA,La Salle,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,County,32812,23367,ILUCR0001,Illinois State Police,N,14,8B,"Non-MSA counties from 25,000 thru 99,999",8,Non-MSA Counties,N,14,,Y,46,47,93,4,24,28,1.5,3.7,2006-12-01,2021-05-01,2021-05-01,2021-05-01,2021-05-01,2021-05-01,N,LA SALLE,Not Specified,Y,Y,Y
51992022,5199,2022,IL0500100,IL0500100,,N,N,,I,LA SALLE,LA SALLE PD,La Salle,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,9450,23367,ILUCR0001,Illinois State Police,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,22,0,22,0,1,1,2.3,2.4,2006-12-01,2021-11-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,LA SALLE,Not Specified,Y,Y,Y
52002022,5200,2022,IL0500200,IL0500200,,N,N,,I,LELAND,LELAND PD,Leland,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,927,23367,ILUCR0001,Illinois State Police,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,2,0,2,0,0,0,2.2,2.2,2006-12-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,LA SALLE,Not Specified,Y,Y,Y
52012022,5201,2022,IL0500300,IL0500300,,N,N,,I,MARSEILLES,MARSEILLES PD,Marseilles,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,4785,23367,ILUCR0001,Illinois State Police,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,9,0,9,0,1,1,1.9,2.1,2006-12-01,2022-01-01,2022-08-01,2022-08-01,2022-08-01,2022-08-01,N,LA SALLE,Not Specified,Y,Y,Y
52022022,5202,2022,IL0500400,IL0500400,,N,N,,I,MENDOTA,MENDOTA PD,Mendota,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,6942,23367,ILUCR0001,Illinois State Police,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,13,0,13,1,1,2,2.0,2.2,2006-12-01,2022-12-01,2023-01-01,2023-01-01,2023-01-01,2023-01-01,N,LA SALLE,Not Specified,Y,Y,Y
52032022,5203,2022,IL0500600,IL0500600,,N,N,,I,OGLESBY,OGLESBY PD,Oglesby,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,3638,23367,ILUCR0001,Illinois State Police,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,N,,,,,,,,,2006-12-01,2021-05-01,2022-12-01,2022-12-01,2022-12-01,2022-12-01,N,LA SALLE,Not Specified,Y,Y,Y
52042022,5204,2022,IL0500700,IL0500700,,N,N,,I,OTTAWA,OTTAWA PD,Ottawa,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,18696,23367,ILUCR0001,Illinois State Police,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,32,5,37,3,10,13,1.9,2.7,2006-12-01,2021-08-01,2021-08-01,2021-08-01,2021-08-01,2021-08-01,N,LA SALLE,Not Specified,Y,Y,Y
52052022,5205,2022,IL0500800,IL0500800,,N,N,,I,PERU,PERU PD,Peru,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,9793,23367,ILUCR0001,Illinois State Police,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,N,,,,,,,,,2006-12-01,2022-01-01,2022-03-01,2022-03-01,2022-03-01,2022-03-01,N,LA SALLE,Not Specified,Y,Y,Y
52072022,5207,2022,IL0501000,IL0501000,,N,N,,I,STREATOR,STREATOR PD,Streator,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,12303,23367,ILUCR0001,Illinois State Police,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,20,2,22,0,0,0,1.6,1.8,2006-12-01,2021-07-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,"LA SALLE, LIVINGSTON",Not Specified,Y,Y,Y
52092022,5209,2022,IL0501300,IL0501300,,N,N,,I,GRAND RIDGE,GRAND RIDGE,Grand Ridge,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,509,23367,ILUCR0001,Illinois State Police,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,0,0,0,0,0,0,0.0,0.0,2006-12-01,2021-11-01,2021-11-01,2021-11-01,2021-11-01,2021-11-01,N,LA SALLE,Not Specified,Y,Y,Y
52212022,5221,2022,IL0520300,IL0520300,,N,N,,I,DIXON,DIXON PD,Dixon,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,15396,23367,ILUCR0001,Illinois State Police,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,28,0,28,1,2,3,1.9,2.0,2006-12-01,2022-01-01,2022-04-01,2022-04-01,2022-04-01,2022-04-01,N,LEE,Not Specified,Y,Y,Y
52232022,5223,2022,IL0530000,IL0530000,,N,N,,I,LIVINGSTON,LIVINGSTON CO SO PONTIAC,Livingston,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,County,16665,23367,ILUCR0001,Illinois State Police,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,27,30,57,3,5,8,1.8,3.9,2006-12-01,2022-01-01,2022-08-01,2022-08-01,2022-08-01,2022-08-01,N,LIVINGSTON,Not Specified,Y,Y,Y
52242022,5224,2022,IL0530100,IL0530100,,N,N,,I,DWIGHT,DWIGHT PD,Dwight,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,3989,23367,ILUCR0001,Illinois State Police,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,8,0,8,0,1,1,2.0,2.3,2006-12-01,2020-12-01,2020-12-01,2020-12-01,2020-12-01,2020-12-01,N,"GRUNDY, LIVINGSTON","Chicago-Naperville-Elgin, IL-IN-WI",Y,Y,Y
52252022,5225,2022,IL0530200,IL0530200,,N,N,,I,PONTIAC,PONTIAC PD,Pontiac,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,11333,23367,ILUCR0001,Illinois State Police,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,N,,,,,,,,,2006-12-01,2022-01-01,2022-05-01,2022-05-01,2022-05-01,2022-05-01,N,LIVINGSTON,Not Specified,Y,Y,Y
52262022,5226,2022,IL0530300,IL0530300,,N,N,,I,FAIRBURY,FAIRBURY PD,Fairbury,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,3585,23367,ILUCR0001,Illinois State Police,N,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,8,0,8,0,0,0,2.2,2.2,2006-12-01,2021-10-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,LIVINGSTON,Not Specified,Y,Y,Y
52282022,5228,2022,IL0540000,IL0540000,,N,N,,I,LOGAN,LOGAN CO SO LINCOLN,Logan,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,County,11716,23367,ILUCR0001,Illinois State Police,N,15,8C,"Non-MSA counties from 10,000 thru 24,999",8,Non-MSA Counties,N,15,,Y,20,12,32,0,16,16,1.7,4.1,2006-12-01,2020-10-01,2020-10-01,2020-10-01,2020-10-01,2020-10-01,N,LOGAN,Not Specified,Y,Y,Y
52302022,5230,2022,IL0540200,IL0540200,,N,N,,I,LINCOLN,LINCOLN PD,Lincoln,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,13119,23367,ILUCR0001,Illinois State Police,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,25,0,25,1,2,3,2.0,2.1,2006-12-01,2020-10-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,LOGAN,Not Specified,Y,Y,Y
52312022,5231,2022,IL0540300,IL0540300,,N,N,,I,MOUNT PULASKI,MOUNT PULASKI PD,Mount Pulaski,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,1516,23367,ILUCR0001,Illinois State Police,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,2,0,2,0,0,0,1.3,1.3,2006-12-01,2020-04-01,2020-04-01,2020-04-01,2020-04-01,2020-04-01,N,LOGAN,Not Specified,Y,Y,Y
52352022,5235,2022,IL0550300,IL0550300,,N,N,,I,COLCHESTER,COLCHESTER,Colchester,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,1058,23367,ILUCR0001,Illinois State Police,N,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,0,0,0,0,0,0,0.0,0.0,2006-12-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,N,MCDONOUGH,Not Specified,Y,Y,Y
52362022,5236,2022,IL0550400,IL0550400,,N,N,,I,MACOMB,MACOMB PD,Macomb,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,14925,23367,ILUCR0001,Illinois State Police,N,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,N,,,,,,,,,2006-12-01,2022-10-01,2023-01-01,2023-01-01,2023-01-01,2023-01-01,N,MCDONOUGH,Not Specified,Y,Y,Y
52402022,5240,2022,IL0560000,IL0560000,,N,N,,I,MCHENRY,MC HENRY CO SO WOODSTOCK,McHenry,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,County,66394,23367,ILUCR0001,Illinois State Police,Y,20,9B,"MSA counties from 25,000 thru 99,999",9,MSA Counties,N,20,,Y,84,171,255,20,74,94,1.6,5.3,2006-12-01,2022-03-01,2022-03-01,2022-03-01,2022-03-01,2022-03-01,N,MCHENRY,"Chicago-Naperville-Elgin, IL-IN-WI",Y,Y,Y
52412022,5241,2022,IL0560100,IL0560100,,N,N,,I,ALGONQUIN,ALGONQUIN PD,Algonquin,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,30212,23367,ILUCR0001,Illinois State Police,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,55,0,55,7,6,13,2.1,2.3,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,"KANE, MCHENRY","Chicago-Naperville-Elgin, IL-IN-WI",Y,Y,Y
52422022,5242,2022,IL0560200,IL0560200,,N,N,,I,CARY,CARY PD,Cary,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,17892,23367,ILUCR0001,Illinois State Police,Y,9,5,"Cities from 10,000 thru 24,999",5,"Cities from 10,000 thru 24,999",N,9,,Y,22,0,22,3,2,5,1.4,1.5,2006-12-01,2022-03-01,2022-08-01,2022-08-01,2022-08-01,2022-08-01,N,MCHENRY,"Chicago-Naperville-Elgin, IL-IN-WI",Y,Y,Y
52432022,5243,2022,IL0560300,IL0560300,,N,N,,I,CRYSTAL LAKE,CRYSTAL LAKE PD,Crystal Lake,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,40625,23367,ILUCR0001,Illinois State Police,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,57,2,59,8,8,16,1.6,1.8,2006-12-01,2022-06-01,2022-06-01,2022-06-01,2022-06-01,2022-06-01,N,MCHENRY,"Chicago-Naperville-Elgin, IL-IN-WI",Y,Y,Y
52442022,5244,2022,IL0560400,IL0560400,,N,N,,I,FOX RIVER GROVE,FOX RIVER GROVE PD,Fox River Grove,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,4684,23367,ILUCR0001,Illinois State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,8,0,8,1,0,1,1.9,1.9,2006-12-01,2021-08-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,"LAKE, MCHENRY","Chicago-Naperville-Elgin, IL-IN-WI",Y,Y,Y
52452022,5245,2022,IL0560500,IL0560500,,N,N,,I,HARVARD,HARVARD PD,Harvard,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,9461,23367,ILUCR0001,Illinois State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,15,1,16,2,1,3,1.8,2.0,2006-12-01,2021-01-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,MCHENRY,"Chicago-Naperville-Elgin, IL-IN-WI",Y,Y,Y
52472022,5247,2022,IL0560700,IL0560700,,N,N,,I,HUNTLEY,HUNTLEY PD,Huntley,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,28223,23367,ILUCR0001,Illinois State Police,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,30,5,35,5,3,8,1.2,1.5,2006-12-01,2022-01-01,2023-02-01,2023-02-01,2023-02-01,2023-02-01,N,"KANE, MCHENRY","Chicago-Naperville-Elgin, IL-IN-WI",Y,Y,Y
52482022,5248,2022,IL0560900,IL0560900,,N,N,,I,LAKE IN THE HILLS,LAKE IN THE HILLS PD ALGONQUIN,Lake in the Hills,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,28961,23367,ILUCR0001,Illinois State Police,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,32,2,34,8,5,13,1.4,1.6,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,MCHENRY,"Chicago-Naperville-Elgin, IL-IN-WI",Y,Y,Y
52492022,5249,2022,IL0561000,IL0561000,,N,N,,I,MARENGO,MARENGO PD,Marengo,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,7590,23367,ILUCR0001,Illinois State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,12,0,12,2,2,4,1.8,2.1,2006-12-01,2022-06-01,2022-08-01,2022-08-01,2022-08-01,2022-08-01,N,MCHENRY,"Chicago-Naperville-Elgin, IL-IN-WI",Y,Y,Y
52512022,5251,2022,IL0561200,IL0561200,,N,N,,I,MCHENRY,MC HENRY PD,McHenry,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,27610,23367,ILUCR0001,Illinois State Police,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,37,9,46,11,20,31,1.7,2.8,2006-12-01,2021-01-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,MCHENRY,"Chicago-Naperville-Elgin, IL-IN-WI",Y,Y,Y
52522022,5252,2022,IL0561300,IL0561300,,N,N,,I,RICHMOND,RICHMOND PD,Richmond,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,2125,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,5,0,5,2,0,2,3.3,3.3,2006-12-01,2022-08-01,2022-10-01,2022-10-01,2022-10-01,2022-10-01,N,MCHENRY,"Chicago-Naperville-Elgin, IL-IN-WI",Y,Y,Y
52532022,5253,2022,IL0561400,IL0561400,,N,N,,I,JOHNSBURG,JOHNSBURG POLICE DEPARTMENT JOHNSBURG,Johnsburg,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,6395,23367,ILUCR0001,Illinois State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,N,,,,,,,,,2006-12-01,2021-01-01,2022-02-01,2022-02-01,2022-02-01,2022-02-01,N,MCHENRY,"Chicago-Naperville-Elgin, IL-IN-WI",Y,Y,Y
52542022,5254,2022,IL0561500,IL0561500,,N,N,,I,WOODSTOCK,WOODSTOCK PD,Woodstock,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,25778,23367,ILUCR0001,Illinois State Police,Y,8,4,"Cities from 25,000 thru 49,999",4,"Cities from 25,000 thru 49,999",N,8,,Y,38,1,39,1,3,4,1.5,1.7,2006-12-01,2021-03-01,2021-03-01,2021-03-01,2021-03-01,2021-03-01,N,MCHENRY,"Chicago-Naperville-Elgin, IL-IN-WI",Y,Y,Y
52552022,5255,2022,IL0561600,IL0561600,,N,N,,I,LAKEMOOR,LAKEMOOR PD,Lakemoor,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,6285,23367,ILUCR0001,Illinois State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,13,0,13,1,1,2,2.2,2.4,2006-12-01,2020-10-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,"LAKE, MCHENRY","Chicago-Naperville-Elgin, IL-IN-WI",Y,Y,Y
52562022,5256,2022,IL0561700,IL0561700,,N,N,,I,LAKEWOOD,LAKEWOOD PD,Lakewood,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,4321,23367,ILUCR0001,Illinois State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,8,0,8,1,1,2,2.1,2.3,2006-12-01,2022-03-01,2022-06-01,2022-06-01,2022-06-01,2022-06-01,N,MCHENRY,"Chicago-Naperville-Elgin, IL-IN-WI",Y,Y,Y
52572022,5257,2022,IL0561800,IL0561800,,N,N,,I,OAKWOOD HILLS,OAKWOOD HILLS,Oakwood Hills,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,2085,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,4,0,4,0,0,0,1.9,1.9,2006-12-01,2022-08-01,2022-09-01,2022-09-01,2022-09-01,2022-09-01,N,MCHENRY,"Chicago-Naperville-Elgin, IL-IN-WI",Y,Y,Y
52582022,5258,2022,IL0561900,IL0561900,,N,N,,I,SPRING GROVE,SPRING GROVE PD,Spring Grove,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,5535,23367,ILUCR0001,Illinois State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,6,0,6,1,1,2,1.3,1.4,2006-12-01,2022-08-01,2023-02-01,2023-02-01,2023-02-01,2023-02-01,N,MCHENRY,"Chicago-Naperville-Elgin, IL-IN-WI",Y,Y,Y
52612022,5261,2022,IL0562200,IL0562200,,N,N,,I,WONDER LAKE,WONDER LAKE PD WONDER LAKE,Wonder Lake,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,3973,23367,ILUCR0001,Illinois State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,N,0,0,0,0,1,1,0.0,0.3,2006-12-01,2022-03-01,2022-07-01,2022-07-01,2022-07-01,2022-07-01,N,MCHENRY,"Chicago-Naperville-Elgin, IL-IN-WI",Y,Y,Y
52642022,5264,2022,IL0562600,IL0562600,,N,N,,I,PRAIRIE GROVE,PRAIRIE GROVE CRYSTAL LAKE,Prairie Grove ,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,1963,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,2,0,2,0,0,0,1.0,1.0,2006-12-01,2022-03-01,2022-03-01,2022-03-01,2022-03-01,2022-03-01,N,MCHENRY,"Chicago-Naperville-Elgin, IL-IN-WI",Y,Y,Y
52652022,5265,2022,IL0562700,IL0562700,,N,N,,I,CRYSTAL LAKE PARK DISTRICT,CRYSTAL LAKE PARK DIST PD CRYSTAL LAKE,Crystal Lake Park District,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,Other,0,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,0,0,2006-12-01,2022-07-01,2022-09-01,2022-09-01,2022-09-01,2022-09-01,N,MCHENRY,"Chicago-Naperville-Elgin, IL-IN-WI",Y,Y,Y
52662022,5266,2022,IL0562900,IL0562900,,N,N,,I,MCHENRY COUNTY COLLEGE,MCHENRY COUNTY COLLEGE,McHenry County College,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,University or College,0,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,8,1,9,0,0,0,0,0,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,MCHENRY,"Chicago-Naperville-Elgin, IL-IN-WI",Y,Y,Y
52672022,5267,2022,IL0570000,IL0570000,,N,N,,I,MCLEAN,MC LEAN CO SO BLOOMINGTON,McLean,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,County,21583,23367,ILUCR0001,Illinois State Police,Y,21,9C,"MSA counties from 10,000 thru 24,999",9,MSA Counties,N,21,,Y,49,51,100,2,33,35,2.4,6.3,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,MCLEAN,"Bloomington, IL",Y,Y,Y
52682022,5268,2022,IL0570100,IL0570100,,N,N,,I,BLOOMINGTON,BLOOMINGTON PD,Bloomington,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,78340,23367,ILUCR0001,Illinois State Police,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,114,11,125,7,16,23,1.5,1.9,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,MCLEAN,"Bloomington, IL",Y,Y,Y
52692022,5269,2022,IL0570200,IL0570200,,N,N,,I,NORMAL,NORMAL PD,Normal,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,53613,23367,ILUCR0001,Illinois State Police,N,7,3,"Cities from 50,000 thru 99,999",3,"Cities from 50,000 thru 99,999",N,7,,Y,69,1,70,10,9,19,1.5,1.7,2006-12-01,2021-01-01,2021-10-01,2021-10-01,2021-10-01,2021-10-01,N,MCLEAN,"Bloomington, IL",Y,Y,Y
52702022,5270,2022,IL0570300,IL0570300,,N,N,,I,CHENOA,CHENOA PD,Chenoa,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,3121,23367,ILUCR0001,Illinois State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,3,0,3,0,0,0,1.0,1.0,2006-12-01,2021-09-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,MCLEAN,"Bloomington, IL",Y,Y,Y
52712022,5271,2022,IL0570500,IL0570500,,N,N,,I,LE ROY,LEROY PD,Le Roy,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,3448,23367,ILUCR0001,Illinois State Police,Y,10,6,"Cities from 2,500 thru 9,999",6,"Cities from 2,500 thru 9,999",N,10,,Y,7,0,7,0,0,0,2.0,2.0,2006-12-01,2021-07-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,MCLEAN,"Bloomington, IL",Y,Y,Y
52722022,5272,2022,IL0570600,IL0570600,,N,N,,I,LEXINGTON,LEXINGTON PD,Lexington,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,2070,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,,,2006-12-01,2022-07-01,2022-07-01,2022-07-01,2022-07-01,2022-07-01,N,MCLEAN,"Bloomington, IL",Y,Y,Y
52742022,5274,2022,IL0570800,IL0570800,,N,N,,I,COLFAX,COLFAX PD,Colfax,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,974,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,1,0,1,0,0,0,1.0,1.0,2006-12-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,2021-01-01,N,MCLEAN,"Bloomington, IL",Y,Y,Y
52782022,5278,2022,IL0571400,IL0571400,,N,N,,I,STANFORD,STANFORD,Stanford,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,City,590,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,N,,,,,,,,,2006-12-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,MCLEAN,"Bloomington, IL",Y,Y,Y
52792022,5279,2022,IL0571500,IL0571500,,N,N,,I,ILLINOIS STATE UNIVERSIT,ILLINOIS STATE UNIVERSIT,Illinois State University,,A,18,Illinois,IL,IL,3,East North Central,2,Midwest,Region II,University or College,0,23367,ILUCR0001,Illinois State Police,Y,11,7,"Cities under 2,500",7,"Cities under 2,500",N,11,,Y,23,2,25,4,8,12,0,0,2006-12-01,2021-01-01,2022-01-01,2022-01-01,2022-01-01,2022-01-01,N,MCLEAN,"Bloomington, IL",Y,Y,Y
