data_year,criminal_act_id,offense_id
2022,6,191653270
2022,9,184167875
2022,9,184167876
2022,9,184167879
2022,9,184167881
2022,6,184167885
2022,9,184167886
2022,6,185756176
2022,9,184167890
2022,9,185756180
2022,9,185756183
2022,9,191653273
2022,9,184167892
2022,9,191653275
2022,6,197477370
2022,9,197551059
2022,9,185756188
2022,6,185756189
2022,7,197551060
2022,9,184167900
2022,9,185756193
2022,6,185756194
2022,9,185756199
2022,6,185756207
2022,9,185756208
2022,9,185756210
2022,9,185756211
2022,9,187982022
2022,9,185756223
2022,9,187982025
2022,6,191653277
2022,9,185756251
2022,9,197551063
2022,9,187982030
2022,6,187982031
2022,11,187982033
2022,9,197477379
2022,9,185756271
2022,6,191653278
2022,6,187982034
2022,9,192367323
2022,9,185756286
2022,9,185756291
2022,9,185756310
2022,9,185756311
2022,9,185756317
2022,9,185756326
2022,9,185756327
2022,9,197551065
2022,6,185756332
2022,9,185756361
2022,9,185756365
2022,9,187982041
2022,9,185756374
2022,9,185756382
2022,1,185756389
2022,6,187644341
2022,6,197477381
2022,9,187644343
2022,9,187982043
2022,6,192367330
2022,9,187982046
2022,9,187644358
2022,9,193730904
2022,9,187644375
2022,9,187644380
2022,9,187644390
2022,9,187644395
2022,9,187644397
2022,9,187644402
2022,9,187644414
2022,9,187644415
2022,9,187644422
2022,9,187644427
2022,9,187982052
2022,9,187982054
2022,6,187982055
2022,9,187982056
2022,9,187644445
2022,9,187644446
2022,6,187644449
2022,9,187644453
2022,9,191653280
2022,9,191653281
2022,9,191653282
2022,9,191653283
2022,6,191653284
2022,9,197477389
2022,6,197551066
2022,9,197477392
2022,9,197551067
2022,6,197477395
2022,9,197551068
2022,9,197477397
2022,6,197477399
2022,6,200187754
2022,9,197551069
2022,9,197551070
2022,9,191653291
2022,9,192367332
2022,6,191653294
2022,6,191653296
2022,8,192367333
2022,9,192367334
2022,9,191653302
2022,6,191653303
2022,9,191653308
2022,6,191653309
2022,9,192367336
2022,9,193214809
2022,10,193214813
2022,9,191656982
2022,9,191653318
2022,9,192367337
2022,9,191653320
2022,9,191653324
2022,10,191653327
2022,6,192367338
2022,6,192367339
2022,9,192367340
2022,6,195373597
2022,9,192367341
2022,9,191653335
2022,6,191653337
2022,9,191653338
2022,6,191653339
2022,6,191653340
2022,9,191653341
2022,9,191653346
2022,6,200187756
2022,9,192367342
2022,9,191653348
2022,9,193214816
2022,9,193214817
2022,9,193214818
2022,9,193214825
2022,9,193214827
2022,9,193214828
2022,9,193214832
2022,6,193214835
2022,9,193214836
2022,9,193214838
2022,9,193214840
2022,6,193214842
2022,9,193214844
2022,9,197477425
2022,9,193214848
2022,6,193214851
2022,6,193214853
2022,9,193214856
2022,9,193214857
2022,9,193214859
2022,2,193214861
2022,9,193214863
2022,9,193214864
2022,6,193214867
2022,6,193214869
2022,9,193214876
2022,6,193214891
2022,6,193214892
2022,6,193214895
2022,9,193214900
2022,9,193214903
2022,6,193214908
2022,6,193214915
2022,9,193214916
2022,6,193214917
2022,6,193214922
2022,9,193214926
2022,9,193214931
2022,9,193214936
2022,6,193214939
2022,9,199734699
2022,6,193214940
2022,6,193214943
2022,9,191653351
2022,9,193214944
2022,6,193214946
2022,6,193214947
2022,9,191653358
2022,9,193214954
2022,6,192367343
2022,6,193214974
2022,9,191653367
2022,9,191653368
2022,9,192367348
2022,9,191653377
2022,9,192367351
2022,9,193214983
2022,9,192367352
2022,9,192367355
2022,6,193730906
2022,9,193214985
2022,9,193214986
2022,2,193214988
2022,6,193214993
2022,9,193214994
2022,9,193214997
2022,7,193214999
2022,6,193215002
2022,6,193215003
2022,6,193215004
2022,9,193215006
2022,9,193215007
2022,9,193215009
2022,9,193215010
2022,9,193215011
2022,9,193215012
2022,9,193215014
2022,3,193215015
2022,2,193215018
2022,2,193215019
2022,2,193215020
2022,2,193215021
2022,6,193215022
2022,9,193215023
2022,9,193215027
2022,6,197551071
2022,9,192367365
2022,9,192367366
2022,9,192367367
2022,9,195373598
2022,9,192367372
2022,6,197551073
2022,9,193730909
2022,3,195373599
2022,9,193730912
2022,9,192367390
2022,6,192367391
2022,6,193215028
2022,9,192367393
2022,9,193215033
2022,9,193215037
2022,9,192367398
2022,9,193215043
2022,6,193215045
2022,6,193215047
2022,6,193215050
2022,9,193215051
2022,6,193215055
2022,9,193215056
2022,6,193215057
2022,6,193215061
2022,9,193215063
2022,6,193215064
2022,9,193215069
2022,6,193215070
2022,6,193215077
2022,6,193215078
2022,6,193215082
2022,9,193215084
2022,9,193215087
2022,4,193215089
2022,9,193215090
2022,9,193215093
2022,9,193215097
2022,9,193215098
2022,9,193215099
2022,9,193215100
2022,6,193215104
2022,9,193215105
2022,9,193215107
2022,9,193215108
2022,9,197477435
2022,9,197477441
2022,9,197477446
2022,9,199734700
2022,9,192367407
2022,6,193730914
2022,6,197551077
2022,9,192367410
2022,9,192367421
2022,9,192367424
2022,9,192367430
2022,9,192367431
2022,9,197551078
2022,1,192367435
2022,7,192367438
2022,9,197477448
2022,9,197477450
2022,9,197551079
2022,9,199734701
2022,9,193730919
2022,9,193730922
2022,9,193730923
2022,9,197551081
2022,8,193730928
2022,9,193730934
2022,9,193730936
2022,9,193730938
2022,9,193730939
2022,9,193730940
2022,9,193730950
2022,9,193730951
2022,8,193730952
2022,9,197477454
2022,9,197477457
2022,9,193730961
2022,9,193730962
2022,9,193730964
2022,9,193730969
2022,9,197551090
2022,9,197551091
2022,6,193730990
2022,9,193730994
2022,9,193730995
2022,9,193731004
2022,9,197551093
2022,9,193731009
2022,9,193731011
2022,9,197551094
2022,9,193731017
2022,9,197551096
2022,9,193731021
2022,9,193731035
2022,9,197551099
2022,9,197551100
2022,9,195373623
2022,9,195373626
2022,9,195373632
2022,9,197551101
2022,9,197551102
2022,9,195373637
2022,9,195373641
2022,9,195373642
2022,9,195373648
2022,9,197551104
2022,9,197551107
2022,9,197551108
2022,9,197551109
2022,9,197551110
2022,9,197551111
2022,9,197551113
2022,9,197551114
2022,9,195373670
2022,6,195373671
2022,9,195373675
2022,9,197551119
2022,9,197477458
2022,9,201840415
2022,6,197477466
2022,6,199734719
2022,9,197477471
2022,9,199734637
2022,9,197477477
2022,9,197477480
2022,9,197477484
2022,14,176314763
2022,9,197477490
2022,9,197477492
2022,3,190232023
2022,9,197477496
2022,6,197477498
2022,6,199307768
2022,9,197477502
2022,6,178917585
2022,9,197477505
2022,6,197477507
2022,9,197477511
2022,9,197477520
2022,6,197477523
2022,7,199307775
2022,6,199307776
2022,9,197477528
2022,9,199307779
2022,6,197477535
2022,6,199307786
2022,9,199307788
2022,9,199307789
2022,9,197477538
2022,6,199307790
2022,9,199307791
2022,6,197477543
2022,6,182624118
2022,6,182624119
2022,6,200187763
2022,6,199307793
2022,1,199307797
2022,9,193088090
2022,9,194310993
2022,9,180482533
2022,6,184126259
2022,3,184126260
2022,6,184126260
2022,6,183990149
2022,6,185551107
2022,9,180482539
2022,6,197020701
2022,9,180482541
2022,9,189961383
2022,9,180482546
2022,9,180482547
2022,9,180482551
2022,9,182620702
2022,9,182620703
2022,9,182620705
2022,9,182620706
2022,9,182620707
2022,9,182620708
2022,9,182620710
2022,9,182620712
2022,9,182620716
2022,9,184230926
2022,6,185894786
2022,6,185894801
2022,6,185894802
2022,6,187012629
2022,12,187031222
2022,6,197997057
2022,12,187425610
2022,6,187638302
2022,6,187862117
2022,9,184230931
2022,9,184230932
2022,9,184233211
2022,9,184364535
2022,6,201331444
2022,13,188591485
2022,6,188885920
2022,9,189961384
2022,9,185441573
2022,9,186139390
2022,9,185441575
2022,9,185441576
2022,9,185441577
2022,9,185441578
2022,9,185441582
2022,9,187220227
2022,9,187220228
2022,9,187220229
2022,9,187338787
2022,9,187338789
2022,9,187338792
2022,9,187338798
2022,9,188895383
2022,9,188895385
2022,9,188895386
2022,9,188980339
2022,9,188982704
2022,9,188982705
2022,9,189961392
2022,9,189961394
2022,9,189961396
2022,9,189961400
2022,9,189961401
2022,9,189961402
2022,9,190771129
2022,9,190771130
2022,5,190772599
2022,9,194104385
2022,9,190772604
2022,9,190772609
2022,9,194104386
2022,6,190772619
2022,9,191804619
2022,9,193140727
2022,9,193140728
2022,9,193638484
2022,9,193638485
2022,9,193638486
2022,9,193638487
2022,9,193654119
2022,9,193654121
2022,9,193654124
2022,9,193654126
2022,9,193654127
2022,9,195148791
2022,9,195150672
2022,9,195150673
2022,9,195150675
2022,9,195150676
2022,9,196983979
2022,9,196992910
2022,9,196992912
2022,9,196992914
2022,9,196992915
2022,6,191828133
2022,6,195885143
2022,6,189809444
2022,6,178917682
2022,6,191879988
2022,6,178917684
2022,6,179704528
2022,6,179704529
2022,6,180501421
2022,6,189809447
2022,6,181445329
2022,6,181445330
2022,6,181655883
2022,6,181763564
2022,6,182900711
2022,6,182900712
2022,6,184230946
2022,6,184230954
2022,6,185797914
2022,6,187425612
2022,1,199777676
2022,6,189363595
2022,6,189189415
2022,6,189189416
2022,6,192324028
2022,6,195428390
2022,6,193082943
2022,6,193082946
2022,6,199672671
2022,9,200976131
2022,8,200976132
2022,8,200976133
2022,8,200976134
2022,8,200976135
2022,9,176885598
2022,8,200976136
2022,6,177551276
2022,6,176885599
2022,9,176885601
2022,9,176885602
2022,9,176885603
2022,6,200976138
2022,8,200976139
2022,9,200976140
2022,9,200976141
2022,6,200976143
2022,8,200976144
2022,9,201757687
2022,9,177236371
2022,9,177236372
2022,6,200976146
2022,9,200976147
2022,6,201757688
2022,9,177236373
2022,8,200976150
2022,9,200976151
2022,6,200976152
2022,9,177236375
2022,6,201757689
2022,8,200976155
2022,9,177236378
2022,6,200976158
2022,9,177551277
2022,8,200976159
2022,9,200976160
2022,9,200976161
2022,9,200976162
2022,9,200976163
2022,6,200976164
2022,9,200976165
2022,8,200976167
2022,9,200976168
2022,6,200976170
2022,9,200976171
2022,8,200976173
2022,6,200976174
2022,6,200976175
2022,6,200976176
2022,6,200976177
2022,6,200976179
2022,8,200976180
2022,6,200976181
2022,6,200976182
2022,8,200976183
2022,6,200976185
2022,8,200976186
2022,8,200976187
2022,6,200976190
2022,6,200976191
2022,6,200976192
2022,6,200976197
2022,9,200976198
2022,8,200976200
2022,9,200976201
2022,9,200976202
2022,6,200976203
2022,6,200976204
2022,8,200976206
2022,8,200976207
2022,6,200976209
2022,6,200976211
2022,9,200976212
2022,9,200976213
2022,9,200976214
2022,9,200976215
2022,9,200976216
2022,9,200976217
2022,6,201348882
2022,6,201348883
2022,6,193907869
2022,6,177551281
2022,6,193907883
2022,6,188982654
2022,9,177551282
2022,9,177551284
2022,6,189051816
2022,14,189051819
2022,9,190403446
2022,9,178922270
2022,9,178922271
2022,9,179208874
2022,9,190403447
2022,9,179705530
2022,9,180505881
2022,8,189103116
2022,9,180505885
2022,6,189051820
2022,6,189059411
2022,9,180505890
2022,6,180505893
2022,9,180505901
2022,8,190730296
2022,3,189059412
2022,8,190730297
2022,8,190730298
2022,6,189059413
2022,6,189103122
2022,6,189103123
2022,6,189189054
2022,8,190730299
2022,6,195366027
2022,6,188979664
2022,9,180851591
2022,6,188979665
2022,6,189051822
2022,6,188979667
2022,6,188979668
2022,12,189059415
2022,9,180851592
2022,9,181274605
2022,9,181291646
2022,9,190403449
2022,9,181418777
2022,9,181452197
2022,9,181427490
2022,6,189059416
2022,9,181458806
2022,9,181513795
2022,9,190403451
2022,9,190403452
2022,9,190403453
2022,9,181550745
2022,9,181627227
2022,9,182624131
2022,9,182624132
2022,9,182624133
2022,9,190403454
2022,9,182624136
2022,9,182624138
2022,6,182624141
2022,9,182624145
2022,9,182698892
2022,6,182698893
2022,6,189059417
2022,9,182698895
2022,6,182698898
2022,9,182993225
2022,5,182993227
2022,6,182993228
2022,6,182993229
2022,9,182993231
2022,9,182993232
2022,9,182993235
2022,9,183664426
2022,9,183664427
2022,6,190361238
2022,9,183704901
2022,9,183704905
2022,6,183813439
2022,9,183896056
2022,8,190730300
2022,8,190730301
2022,6,189103126
2022,6,183950382
2022,6,183950383
2022,9,183950388
2022,9,190403455
2022,8,190730302
2022,6,189103129
2022,6,189189056
2022,14,189189062
2022,9,183985677
2022,9,185200510
2022,6,183992408
2022,9,184072716
2022,9,190403456
2022,9,184072718
2022,6,189189063
2022,6,189238198
2022,9,184108092
2022,9,184108094
2022,9,192278633
2022,6,189238199
2022,6,189232684
2022,6,189232685
2022,6,189238200
2022,6,189238201
2022,6,189238202
2022,6,189246013
2022,6,185202057
2022,6,189291794
2022,6,189291797
2022,8,190730303
2022,6,189291799
2022,6,189363027
2022,6,189363029
2022,6,195352410
2022,6,195279422
2022,6,195279423
2022,6,195279424
2022,6,195352411
2022,6,195352412
2022,6,195366028
2022,6,195366029
2022,6,195366030
2022,6,195366031
2022,6,188979669
2022,9,189426773
2022,9,189426774
2022,9,189426775
2022,6,184375551
2022,9,189363031
2022,9,189051824
2022,9,189097668
2022,7,182885426
2022,6,184869168
2022,9,190403457
2022,9,185126022
2022,9,185126023
2022,9,185728426
2022,9,188878895
2022,9,185200513
2022,9,185200514
2022,9,191653136
2022,9,185713415
2022,9,185756460
2022,6,185713419
2022,9,185713420
2022,9,185728427
2022,9,185713421
2022,9,190403458
2022,9,185713426
2022,6,185713429
2022,9,185713430
2022,9,185713431
2022,9,185713432
2022,9,185713434
2022,9,185756463
2022,9,185756466
2022,9,191653137
2022,6,182885438
2022,9,189457709
2022,9,189051828
2022,7,189097673
2022,9,186038916
2022,9,186038918
2022,9,186038920
2022,9,186038923
2022,9,186038925
2022,9,186038928
2022,6,189097674
2022,6,189097675
2022,9,186308787
2022,9,186308791
2022,9,186308795
2022,9,186308796
2022,9,186308798
2022,6,186308800
2022,9,186308804
2022,9,186693020
2022,9,186693021
2022,9,186693022
2022,6,188878896
2022,9,188878897
2022,6,188878898
2022,6,188878899
2022,6,188878900
2022,9,188878906
2022,9,188878910
2022,9,188878911
2022,6,182885453
2022,9,189051829
2022,9,188878912
2022,6,188878913
2022,6,188878914
2022,9,188885950
2022,9,188885952
2022,9,188885954
2022,6,188885963
2022,6,188885964
2022,6,188885970
2022,9,191011787
2022,9,182885457
2022,9,182885460
2022,12,189809457
2022,6,183919747
2022,9,189457710
2022,9,189053048
2022,9,190403461
2022,9,182885469
2022,9,182885471
2022,9,183919748
2022,9,182885473
2022,9,182900176
2022,6,182900178
2022,9,189457711
2022,9,182900181
2022,4,189051834
2022,9,189051835
2022,9,188885972
2022,8,188885974
2022,6,191024048
2022,9,188885975
2022,9,182900182
2022,9,189809458
2022,9,189809459
2022,9,189051836
2022,9,182900185
2022,9,189457713
2022,9,182900186
2022,6,189051839
2022,9,182900189
2022,6,189051843
2022,9,188885976
2022,9,188885978
2022,9,191024049
2022,9,188885980
2022,6,182900199
2022,9,182900200
2022,9,189051844
2022,9,182900207
2022,4,189051849
2022,9,182900211
2022,9,188885981
2022,9,182900217
2022,9,189959742
2022,9,182900221
2022,9,183919759
2022,8,191653138
2022,6,191653139
2022,2,182900228
2022,9,183919764
2022,9,183919768
2022,9,189051857
2022,6,183919774
2022,9,189051858
2022,9,189097692
2022,9,189097693
2022,9,188885983
2022,6,188885986
2022,9,188885987
2022,6,188885989
2022,9,189089394
2022,6,188933556
2022,9,189097694
2022,9,183919778
2022,9,183919784
2022,7,183919787
2022,9,183919788
2022,9,189051864
2022,9,183919790
2022,9,183919793
2022,9,189059419
2022,9,183919801
2022,9,189059423
2022,9,183919804
2022,9,183919805
2022,9,183919806
2022,9,183919807
2022,6,183919808
2022,6,189111358
2022,9,189053052
2022,6,189111527
2022,9,189097696
2022,6,183919812
2022,6,183919813
2022,9,183919815
2022,9,189097699
2022,9,189097700
2022,9,183919821
2022,9,189111360
2022,6,189111361
2022,9,189111362
2022,6,189195469
2022,9,190403463
2022,9,189238508
2022,9,189276623
2022,9,189276624
2022,9,189276626
2022,9,189809462
2022,9,189152257
2022,9,189111367
2022,2,189189065
2022,9,189111369
2022,9,189152259
2022,6,189360743
2022,9,189425303
2022,9,189425305
2022,9,189425306
2022,9,189425307
2022,9,189111370
2022,9,189111371
2022,8,189189066
2022,6,189189068
2022,9,189189069
2022,6,189189070
2022,8,189189071
2022,6,189189072
2022,6,189189073
2022,9,189152262
2022,6,189454084
2022,9,191840151
2022,9,191840152
2022,9,189111378
2022,6,189189074
2022,7,189189075
2022,6,189189076
2022,6,189189077
2022,9,190117817
2022,9,190246969
2022,9,190361241
2022,9,190361244
2022,6,189111381
2022,9,189111384
2022,9,189152266
2022,6,189111386
2022,9,190448887
2022,9,189111387
2022,6,189111388
2022,9,189189078
2022,9,189152270
2022,9,189111389
2022,7,189189079
2022,9,189111390
2022,7,189189082
2022,6,189189083
2022,6,190561343
2022,9,190593166
2022,9,190697061
2022,9,190713474
2022,9,190862839
2022,9,190862840
2022,6,190862841
2022,6,189189084
2022,9,191653381
2022,9,191011788
2022,9,189111393
2022,9,190231809
2022,7,189189087
2022,6,189189089
2022,9,189111396
2022,9,189111399
2022,2,189189090
2022,7,189189091
2022,6,192058860
2022,9,192085443
2022,9,192148351
2022,9,192197945
2022,9,192455132
2022,6,192455134
2022,9,193473661
2022,9,193473662
2022,9,193473663
2022,6,193473665
2022,6,189189094
2022,9,189111405
2022,9,193900098
2022,9,189111409
2022,9,193473668
2022,9,189111410
2022,9,193473670
2022,9,193473671
2022,9,193473672
2022,6,193473674
2022,9,193473677
2022,9,193473678
2022,6,193473680
2022,9,193473681
2022,9,193473682
2022,9,193473683
2022,9,193473685
2022,9,193571204
2022,6,193571205
2022,9,193571208
2022,9,193620985
2022,9,193767298
2022,9,193900100
2022,9,193900102
2022,9,189111411
2022,6,190229935
2022,6,190229936
2022,8,190229937
2022,9,189152282
2022,9,189152286
2022,9,193942354
2022,9,189152287
2022,9,189152290
2022,9,189152291
2022,9,189152294
2022,9,193968997
2022,9,194278512
2022,9,189152298
2022,6,194278514
2022,6,194278516
2022,6,194278517
2022,9,194278518
2022,9,194278519
2022,9,194754675
2022,9,189152302
2022,9,189189096
2022,2,189812461
2022,7,189812462
2022,3,190173713
2022,9,189279705
2022,9,189189099
2022,9,189189100
2022,9,190173716
2022,9,189363038
2022,9,195171990
2022,9,195171994
2022,9,195351025
2022,9,189279708
2022,6,197222699
2022,6,197222700
2022,6,190119777
2022,9,190119778
2022,9,189279711
2022,9,189189111
2022,9,189189112
2022,9,197413365
2022,2,190119781
2022,6,190046045
2022,9,189189115
2022,9,201005265
2022,9,189279715
2022,9,189189159
2022,9,192420888
2022,9,189189121
2022,6,189363042
2022,7,189363043
2022,4,189363044
2022,8,189279716
2022,9,189189124
2022,9,189189125
2022,9,189189126
2022,9,191011789
2022,4,190537524
2022,4,189279720
2022,9,189363047
2022,9,189189128
2022,3,190231813
2022,9,189279722
2022,7,189279724
2022,9,189189130
2022,9,189189131
2022,9,189189133
2022,9,189189134
2022,7,190229941
2022,9,189189135
2022,6,189189136
2022,9,189189137
2022,5,189189139
2022,9,189189140
2022,6,191011790
2022,9,189279727
2022,9,189279728
2022,9,189189143
2022,7,189189144
2022,9,189279729
2022,9,189189145
2022,6,182983523
2022,6,182983543
2022,6,182983564
2022,9,189189146
2022,6,190229944
2022,6,182983577
2022,6,190229945
2022,9,189279732
2022,6,183449703
2022,9,191011791
2022,9,189189149
2022,9,189189150
2022,9,189363050
2022,6,184835129
2022,9,189363053
2022,6,184835130
2022,6,186205250
2022,6,186205263
2022,14,186205268
2022,14,186205270
2022,1,186205278
2022,1,187891570
2022,3,189363476
2022,6,189363478
2022,6,189363483
2022,6,189363486
2022,6,189392037
2022,6,190676779
2022,6,190676784
2022,6,190676786
2022,9,189363055
2022,9,189363056
2022,9,191637979
2022,9,190126329
2022,9,189363058
2022,3,194145569
2022,6,189378759
2022,6,194145572
2022,14,194145575
2022,6,195766499
2022,6,195766504
2022,7,189378761
2022,6,189378762
2022,9,189363062
2022,9,189363063
2022,6,189822434
2022,6,189822435
2022,6,190046049
2022,6,190046050
2022,9,189363064
2022,9,189363065
2022,9,189378772
2022,2,189378776
2022,9,189378777
2022,7,189378778
2022,6,196622810
2022,6,195766514
2022,6,195766516
