"DATA_YEAR","SUSPECT_USING_ID","OFFENSE_ID"
2020,1,149838708
2020,4,149838709
2020,4,149838710
2020,4,149838712
2020,4,149838713
2020,4,149838715
2020,4,149838716
2020,3,149838714
2020,1,149838714
2020,4,149838717
2020,4,149838718
2020,4,149838724
2020,4,149838726
2020,4,149838725
2020,4,149838729
2020,4,149838730
2020,4,149838732
2020,1,149838733
2020,4,149838739
2020,4,149838740
2020,4,149838742
2020,4,149838741
2020,4,149838743
2020,4,149838744
2020,4,149838745
2020,4,149838746
2020,4,149838747
2020,4,149838748
2020,4,149838749
2020,1,149838750
2020,4,149838751
2020,4,149838752
2020,4,149838753
2020,4,149838754
2020,4,149838755
2020,4,149838756
2020,4,149838757
2020,4,149838761
2020,4,153757346
2020,4,153753436
2020,4,153753452
2020,4,153757392
2020,4,153757391
2020,1,153753524
2020,4,153753534
2020,4,153753537
2020,4,153757438
2020,4,153753584
2020,4,153757496
2020,4,153757503
2020,1,153753646
2020,4,153753660
2020,4,153753690
2020,4,149838762
2020,4,149838763
2020,4,149835530
2020,4,149835781
2020,4,149835782
2020,4,149835784
2020,4,149835783
2020,4,149835787
2020,4,149835788
2020,3,149835789
2020,4,149835790
2020,4,149835791
2020,1,149835792
2020,3,149835793
2020,4,149835794
2020,4,149835795
2020,4,149835797
2020,4,149835798
2020,4,149835799
2020,4,149835801
2020,4,149835802
2020,4,149835803
2020,4,149835804
2020,4,149835805
2020,4,149835806
2020,4,149835807
2020,4,149835808
2020,4,149835809
2020,4,149835811
2020,4,149835810
2020,4,149835813
2020,4,149835812
2020,4,149835814
2020,4,149835815
2020,4,149835816
2020,4,149835818
2020,4,149835819
2020,4,149835820
2020,4,149835821
2020,4,149835822
2020,4,149835823
2020,4,149835824
2020,4,149835826
2020,4,149835825
2020,4,149835827
2020,4,149835828
2020,4,149835829
2020,4,149835830
2020,4,149835831
2020,4,149835832
2020,4,149835833
2020,4,149835834
2020,4,149835835
2020,3,149835836
2020,1,149835836
2020,4,149835837
2020,3,149835838
2020,4,149835839
2020,4,149835840
2020,4,149835842
2020,1,149835844
2020,1,149835843
2020,1,149835845
2020,4,149835846
2020,4,149835847
2020,4,149835848
2020,4,149835849
2020,4,149835850
2020,4,149835851
2020,4,149835853
2020,4,149835852
2020,4,149835854
2020,4,149835855
2020,4,149835856
2020,2,149835857
2020,3,149835858
2020,4,149835859
2020,1,149835862
2020,4,149835863
2020,4,149835864
2020,1,149835865
2020,4,149835866
2020,4,149835867
2020,3,149835869
2020,3,149835868
2020,4,149835870
2020,4,149835871
2020,4,149835872
2020,4,149835873
2020,4,149835874
2020,3,149835875
2020,3,149835876
2020,3,149835877
2020,4,149835878
2020,1,149835879
2020,4,149835880
2020,4,149835881
2020,4,149835882
2020,4,149835883
2020,4,149835884
2020,4,149835886
2020,4,149835885
2020,4,149835887
2020,4,149835888
2020,4,149835889
2020,4,149835890
2020,4,149835891
2020,4,149835892
2020,4,149835893
2020,4,149835894
2020,4,149835895
2020,4,149835896
2020,4,149835897
2020,4,149835898
2020,3,149835901
2020,3,149835900
2020,4,149835902
2020,4,149835903
2020,4,149835904
2020,3,149835905
2020,3,149835906
2020,4,149835909
2020,1,149835910
2020,3,149835911
2020,4,149835912
2020,4,149835913
2020,4,149835915
2020,4,149835916
2020,4,149835917
2020,4,149835918
2020,4,149835919
2020,3,149835920
2020,4,149835921
2020,4,149835922
2020,4,149835923
2020,4,149835924
2020,4,149835925
2020,4,149835926
2020,4,149835927
2020,4,149835928
2020,4,149835929
2020,4,149835930
2020,2,149835931
2020,4,149835932
2020,4,149835934
2020,4,149835933
2020,4,149835935
2020,4,149835936
2020,4,149835937
2020,4,149835938
2020,4,149835939
2020,4,149835941
2020,4,149835942
2020,4,149835943
2020,4,149835944
2020,4,149835945
2020,4,149835946
2020,4,149835947
2020,4,149835948
2020,4,149835949
2020,4,149835950
2020,4,149835951
2020,4,149835952
2020,1,149835953
2020,4,149835954
2020,4,149835955
2020,4,149835956
2020,4,149835957
2020,4,149835958
2020,4,149835959
2020,4,149835960
2020,4,149835961
2020,4,149835962
2020,4,149835963
2020,4,149835964
2020,4,149835965
2020,2,149835966
2020,4,149835967
2020,3,149835969
2020,3,149835968
2020,4,149835970
2020,4,149835971
2020,3,149835972
2020,4,149835974
2020,4,149835975
2020,4,149835973
2020,1,149835976
2020,1,149835977
2020,1,149835980
2020,4,149835981
2020,4,149835982
2020,4,149835983
2020,4,149835985
2020,4,149835984
2020,4,149835986
2020,4,149835988
2020,4,149835987
2020,4,149835989
2020,4,149835990
2020,4,149835991
2020,4,149835992
2020,4,149835993
2020,4,149835994
2020,4,149835996
2020,4,149835997
2020,4,149835998
2020,3,149835999
2020,1,149835999
2020,4,149836000
2020,4,149836001
2020,3,149836002
2020,4,149836003
2020,4,149836004
2020,4,149836005
2020,4,149836007
2020,4,149836006
2020,4,149836008
2020,4,149836009
2020,4,149836011
2020,4,149836010
2020,4,149836012
2020,3,149836013
2020,4,149836014
2020,3,149836015
2020,4,149836016
2020,4,149836017
2020,4,149836018
2020,4,149836019
2020,4,149836020
2020,1,149836021
2020,4,149836022
2020,4,149836023
2020,4,149836025
2020,4,149836026
2020,4,149836027
2020,4,149836028
2020,4,149836030
2020,4,149836029
2020,4,149836031
2020,4,149836032
2020,4,149836033
2020,4,149836035
2020,4,149836034
2020,4,149836036
2020,4,149836037
2020,4,149836038
2020,1,149836039
2020,1,149836040
2020,4,149836041
2020,4,149836042
2020,4,149836043
2020,4,149836044
2020,4,149836045
2020,4,149836046
2020,4,149836048
2020,4,149836047
2020,1,149836050
2020,1,149836049
2020,4,149836051
2020,4,149836052
2020,4,149836053
2020,4,149836054
2020,4,149836055
2020,4,149836057
2020,4,149836058
2020,4,149836059
2020,4,149836060
2020,4,149836063
2020,4,149836064
2020,4,149836065
2020,4,149836066
2020,4,149836067
2020,4,149836068
2020,4,149836069
2020,4,149836071
2020,4,149836070
2020,4,149836072
2020,4,149836074
2020,4,149836073
2020,4,149836075
2020,4,149836076
2020,1,149836077
2020,4,149836078
2020,4,149836079
2020,4,149836080
2020,4,149836081
2020,4,149836082
2020,4,149836083
2020,1,149836084
2020,1,149836087
2020,4,149836088
2020,4,149836090
2020,4,149836091
2020,4,149836092
2020,4,149836093
2020,4,149836094
2020,3,149836095
2020,4,149836097
2020,1,149836098
2020,1,149836099
2020,4,149836100
2020,4,149836102
2020,4,149836103
2020,4,149836104
2020,4,149836105
2020,4,149836106
2020,4,149836107
2020,4,149836115
2020,1,149835609
2020,1,149835610
2020,4,149835681
2020,3,149835682
2020,4,149835683
2020,4,149835684
2020,4,149835685
2020,4,149835687
2020,4,149835686
2020,3,149835688
2020,1,149835688
2020,4,149835689
2020,1,149835690
2020,4,149835691
2020,4,149835692
2020,4,149835693
2020,4,149835694
2020,4,149835695
2020,4,149835696
2020,1,149835697
2020,4,149835698
2020,4,149835699
2020,4,149835700
2020,4,149835701
2020,4,149835702
2020,4,149835703
2020,1,149835704
2020,4,149835705
2020,4,149835706
2020,4,149835710
2020,4,149835711
2020,4,149835714
2020,1,148246431
2020,4,148251211
2020,1,148246442
2020,1,148246443
2020,1,148246446
2020,4,148246469
2020,4,151632503
2020,4,151632504
2020,4,151632534
2020,4,151624078
2020,4,151632556
2020,4,151624109
2020,4,151632574
2020,4,151624119
2020,4,151624127
2020,4,151632627
2020,4,151624165
2020,4,151632648
2020,4,151624177
2020,4,151624176
2020,4,151632672
2020,4,151632695
2020,4,151624222
2020,4,151632720
2020,4,151632757
2020,4,151624298
2020,4,151624296
2020,4,151624316
2020,4,151632253
2020,4,151632273
2020,4,151632320
2020,4,151623909
2020,4,151623910
2020,4,151632347
2020,4,151632356
2020,4,151623938
2020,4,151632364
2020,4,151623956
2020,4,151623953
2020,4,151632385
2020,4,151632429
2020,4,151632430
2020,4,151624001
2020,4,151624008
2020,4,151632458
2020,4,151632475
2020,4,151624048
2020,4,151632512
2020,4,151624058
2020,4,151632535
2020,4,151624066
2020,4,151624083
2020,4,151632544
2020,4,151632562
2020,4,151624107
2020,4,151624113
2020,4,151624121
2020,4,151624116
2020,4,151624117
2020,4,151632607
2020,1,151632621
2020,4,151632636
2020,4,151624156
2020,4,151632644
2020,4,151632642
2020,4,151624195
2020,4,151624205
2020,1,151624231
2020,4,151624235
2020,4,151632713
2020,4,151624265
2020,4,151624283
2020,4,151624303
2020,4,151624314
2020,4,151624323
2020,4,151624327
2020,4,151624342
2020,4,151624343
2020,4,148246423
2020,4,148246437
2020,4,148246463
2020,1,148246464
2020,4,148246492
2020,4,148251229
2020,4,148251228
2020,4,148246507
2020,4,148246510
2020,4,148246511
2020,4,148246512
2020,1,148246513
2020,4,148251240
2020,4,148246524
2020,4,148246526
2020,4,148246527
2020,4,148251251
2020,4,148246535
2020,4,148246537
2020,4,148246540
2020,4,148246541
2020,4,148246542
2020,4,148246543
2020,4,148246544
2020,4,148246545
2020,4,148246546
2020,4,148246547
2020,4,148246548
2020,4,148246549
2020,4,148246550
2020,4,148246551
2020,4,148246552
2020,4,148246554
2020,4,148246553
2020,4,148246555
2020,4,148246556
2020,4,148246557
2020,4,148246558
2020,4,148246559
2020,4,148246560
2020,4,148246561
2020,4,148246564
2020,4,148246566
2020,4,148246565
2020,1,148246567
2020,4,148246568
2020,1,148246569
2020,4,148246570
2020,4,148246571
2020,4,148246572
2020,4,148246573
2020,4,148246574
2020,4,148246575
2020,4,148246576
2020,4,148246577
2020,4,148246578
2020,4,148246579
2020,4,148246581
2020,4,148246580
2020,4,148246582
2020,4,148246583
2020,4,148246584
2020,4,148246585
2020,4,148246586
2020,4,148246587
2020,4,148246588
2020,4,148246590
2020,4,148246589
2020,4,148246593
2020,4,148246594
2020,4,148246595
2020,4,148246597
2020,4,148246596
2020,4,148246598
2020,1,148246599
2020,1,148246600
2020,1,148246601
2020,1,148246603
2020,1,148246606
2020,1,148246605
2020,4,148246607
2020,1,148246609
2020,1,148246608
2020,1,148246610
2020,1,148246611
2020,4,148246612
2020,1,148246613
2020,4,148246614
2020,4,148246615
2020,4,148246616
2020,4,148246617
2020,4,148246619
2020,4,148246618
2020,4,148246620
2020,4,148246621
2020,4,148246622
2020,4,148246623
2020,3,148246624
2020,4,148246627
2020,4,148246626
2020,4,148246625
2020,4,148246628
2020,4,148246629
2020,4,148246630
2020,1,148246632
2020,1,148246631
2020,4,148246633
2020,4,148246634
2020,4,148246636
2020,4,148246635
2020,4,148246637
2020,3,148246638
2020,4,148246639
2020,4,148246640
2020,4,148246641
2020,4,148246643
2020,4,148246644
2020,4,148246645
2020,4,148246646
2020,4,148246647
2020,4,148246648
2020,4,148246649
2020,4,148246650
2020,4,148246651
2020,4,148246652
2020,4,148246653
2020,4,148246654
2020,4,148246655
2020,4,148246656
2020,4,148246657
2020,4,148246658
2020,4,148246663
2020,4,148246661
2020,4,148246662
2020,4,148246664
2020,4,148246665
2020,4,148246666
2020,4,148246667
2020,4,148246668
2020,4,148246670
2020,4,148246669
2020,4,148246671
2020,4,148246672
2020,4,148246673
2020,4,148246674
2020,4,148246675
2020,4,148246676
2020,4,148246677
2020,4,148246678
2020,4,148246679
2020,4,148246680
2020,4,148246681
2020,4,148246682
2020,4,148246683
2020,4,148246684
2020,4,148246685
2020,4,148246686
2020,4,148246687
2020,4,148246688
2020,4,148246689
2020,4,148246690
2020,4,148246691
2020,4,148246694
2020,4,148246693
2020,4,148246696
2020,4,148246695
2020,4,148246697
2020,4,148246698
2020,4,148246699
2020,4,148246700
2020,4,148246701
2020,4,148246702
2020,4,148246704
2020,4,148246703
2020,4,148246705
2020,4,148246706
2020,4,148246707
2020,4,148246708
2020,4,148246709
2020,1,148246710
2020,1,148246711
2020,1,148246713
2020,4,148246714
2020,4,148246716
2020,4,148246715
2020,4,148246717
2020,4,148246718
2020,4,148246719
2020,4,148246720
2020,4,148246721
2020,4,148246722
2020,4,148246723
2020,4,148246724
2020,4,148246725
2020,4,148246726
2020,4,148246727
2020,4,148246728
2020,4,148246729
2020,4,148246730
2020,4,148246731
2020,4,148246732
2020,4,148246733
2020,4,148246734
2020,4,148246735
2020,4,148246736
2020,4,148246737
2020,4,148246738
2020,4,148246740
2020,4,148246739
2020,4,148246742
2020,4,148246741
2020,3,148246743
2020,4,148246744
2020,4,148246747
2020,4,148246749
2020,4,148246748
2020,4,148246750
2020,4,148246751
2020,4,148246752
2020,4,148246753
2020,4,148246754
2020,4,148246755
2020,4,148246756
2020,4,148246757
2020,4,148246758
2020,4,148246759
2020,3,148246760
2020,3,148246761
2020,4,148246763
2020,4,148246764
2020,4,148246765
2020,4,148246766
2020,4,148246767
2020,4,149835817
2020,4,148246770
2020,4,148246768
2020,4,148246769
2020,4,148246771
2020,4,148246772
2020,4,148246773
2020,4,148246774
2020,4,148246775
2020,4,148246776
2020,4,148246777
2020,4,148246778
2020,4,148246779
2020,4,148246780
2020,4,148246782
2020,4,148246781
2020,4,148246783
2020,4,148246785
2020,4,148246786
2020,1,148246787
2020,1,148246788
2020,1,148246789
2020,4,148246790
2020,1,148246791
2020,1,148246792
2020,4,148246793
2020,1,148246794
2020,1,148246795
2020,4,148246796
2020,1,148246797
2020,4,148246798
2020,3,148246799
2020,3,148246801
2020,4,148246802
2020,3,148246803
2020,4,148246804
2020,4,148246805
2020,4,148246806
2020,4,148246807
2020,4,148246808
2020,4,148246809
2020,4,148246810
2020,4,148246811
2020,4,148246812
2020,4,148246813
2020,4,148246814
2020,4,148246815
2020,4,148246817
2020,4,148246818
2020,4,148246820
2020,4,148246819
2020,4,148246821
2020,4,148246822
2020,1,148246823
2020,1,148246824
2020,4,148246825
2020,1,148246827
2020,4,148246829
2020,4,148246830
2020,4,148246831
2020,4,148246832
2020,4,148246834
2020,4,148246835
2020,4,148246837
2020,4,148246836
2020,4,148246838
2020,4,148246839
2020,4,148246840
2020,4,148246841
2020,4,148246842
2020,4,148246843
2020,4,148246844
2020,4,148246845
2020,4,148246846
2020,4,148246848
2020,4,148246847
2020,4,148246849
2020,1,148246852
2020,1,148246853
2020,4,148246854
2020,4,148246855
2020,4,148246856
2020,4,148246857
2020,4,148246858
2020,4,148246859
2020,4,148246860
2020,3,148246862
2020,4,148246861
2020,4,148246863
2020,4,148246864
2020,1,148246865
2020,1,148246866
2020,4,148246867
2020,4,148246868
2020,4,148246869
2020,4,148246870
2020,4,148246871
2020,4,148246872
2020,4,148246873
2020,3,148246874
2020,4,148246875
2020,4,148246876
2020,4,148246877
2020,4,148246878
2020,4,148246879
2020,4,148246880
2020,3,148246881
2020,4,148246882
2020,4,148246883
2020,4,148246884
2020,4,148246887
2020,1,148246889
2020,3,148246890
2020,4,148246892
2020,4,148246891
2020,4,148246894
2020,4,148246895
2020,4,148246897
2020,4,148246896
2020,4,148246898
2020,4,148246899
2020,4,148246900
2020,4,148246901
2020,4,148246902
2020,4,148246903
2020,4,148246904
2020,4,148246905
2020,4,148246906
2020,4,148246907
2020,4,148246908
2020,4,148246910
2020,4,148246911
2020,4,148246912
2020,4,148246913
2020,4,148246914
2020,4,148246915
2020,4,148246916
2020,4,148246917
2020,4,148246918
2020,4,148246919
2020,4,148246920
2020,4,148246921
2020,4,148246922
2020,4,148246923
2020,4,148246924
2020,4,148246925
2020,4,148246926
2020,4,148246927
2020,4,148246928
2020,4,148246929
2020,4,148246930
2020,4,148246931
2020,4,148246934
2020,3,148246935
2020,4,148246936
2020,4,148246937
2020,4,148246938
2020,4,148246939
2020,4,148246940
2020,4,148246941
2020,4,148246942
2020,3,148246943
2020,3,148246946
2020,1,148246947
2020,4,148246948
2020,4,148246949
2020,4,148246950
2020,4,148246951
2020,1,148246952
2020,4,148246953
2020,4,148246954
2020,4,148246955
2020,4,148246956
2020,4,148246957
2020,4,148246958
2020,4,148246959
2020,4,148246960
2020,4,148246961
2020,4,148246962
2020,4,148246963
2020,4,148246964
2020,4,148246966
2020,4,148246965
2020,4,148246967
2020,4,148246969
2020,3,148246971
2020,3,148246970
2020,4,148246974
2020,4,148246972
2020,4,148246973
2020,4,148246975
2020,4,148246979
2020,4,148246978
2020,4,148246980
2020,1,148246981
2020,4,148246982
2020,3,148246983
2020,3,148246984
2020,4,148246985
2020,3,148246987
2020,4,148246988
2020,4,148246990
2020,4,148246989
2020,4,148246991
2020,4,148246992
2020,4,148246993
2020,4,148246994
2020,4,148246995
2020,4,148246996
2020,4,148246998
2020,4,148246997
2020,4,148246999
2020,4,148247000
2020,4,148247001
2020,4,148247002
2020,4,148247003
2020,4,148247004
2020,4,148247005
2020,4,148247006
2020,4,148247007
2020,4,148247008
2020,4,148247009
2020,1,148247010
2020,3,148247011
2020,4,148247012
2020,4,148247013
2020,4,148247014
2020,4,148247015
2020,4,148247016
2020,4,148247017
2020,4,148247018
2020,4,148247019
2020,4,148247020
2020,4,148247023
2020,4,148247021
2020,4,148247022
2020,4,148247024
2020,4,148247025
2020,4,148247026
2020,1,148247027
2020,3,148247029
2020,4,148247028
2020,4,148247031
2020,4,148247030
2020,1,148247032
2020,4,148247033
2020,4,148247034
2020,4,148247036
2020,4,148247035
2020,4,148247037
2020,4,148247038
2020,4,148247040
2020,4,148247039
2020,4,148247041
2020,1,148247042
2020,4,148247043
2020,4,148247044
2020,4,148247045
2020,4,148247046
2020,4,148247047
2020,4,148247048
2020,4,148247049
2020,4,148247050
2020,4,148247051
2020,4,148247052
2020,4,148247053
2020,1,148247054
2020,1,148247055
2020,4,148247056
2020,4,148247057
2020,1,148247058
2020,4,148247059
2020,4,148247060
2020,4,148247061
2020,4,148247062
2020,4,148247063
2020,4,148247064
2020,4,148247065
2020,4,148247066
2020,4,148247067
2020,4,148247068
2020,4,148247070
2020,4,148247071
2020,4,148247075
2020,4,148247074
2020,4,148247073
2020,4,148247077
2020,4,148247076
2020,4,148247078
2020,4,148247079
2020,1,148247080
2020,4,148247081
2020,4,148247082
2020,4,148247083
2020,4,148247084
2020,4,148247085
2020,4,148247086
2020,4,148247087
2020,4,148247088
2020,4,148247089
2020,4,148247090
2020,4,148247091
2020,4,148247092
2020,4,148247093
2020,4,148247094
2020,4,148247096
2020,4,148247097
2020,4,148247098
2020,4,148247099
2020,4,148247100
2020,4,148247101
2020,4,148247102
2020,4,148247103
2020,3,148247104
2020,1,148247105
2020,4,148247106
2020,1,148247107
2020,4,148247109
2020,4,148247110
2020,4,148247111
2020,4,148247112
2020,3,148247113
2020,4,148247114
2020,4,148247115
2020,4,148247116
2020,4,148247117
2020,4,148247118
2020,4,148247119
2020,4,148247121
2020,4,148247122
2020,4,148247123
2020,4,148247124
2020,4,148247125
2020,4,148247127
2020,4,148247126
2020,4,148247128
2020,4,148247129
2020,4,148247130
2020,4,148247131
2020,4,148247132
2020,4,148247133
2020,4,148247134
2020,4,148247136
2020,4,148247135
2020,4,148247137
2020,4,148247140
2020,4,148247139
2020,4,148247141
2020,4,148247142
2020,4,148247143
2020,4,148247144
2020,4,148247145
2020,4,148247146
2020,4,148247147
2020,4,148247148
2020,4,148247149
2020,4,148247150
2020,4,148247151
2020,4,148247152
2020,4,148247153
2020,4,148247154
2020,4,148247155
2020,4,148247156
2020,4,148247157
2020,4,148247158
2020,4,148247159
2020,4,148247160
2020,4,148247161
2020,4,148247163
2020,4,148247162
2020,4,148247164
2020,4,148247165
2020,4,148247166
2020,4,148247167
2020,4,148247168
2020,4,148247169
2020,4,148247170
2020,4,148247171
2020,4,148247173
2020,4,148247172
2020,4,148247174
2020,4,148247176
2020,4,148247175
2020,4,148247177
2020,4,148247178
2020,4,148247181
2020,4,148247180
2020,4,148247182
2020,4,148247184
2020,4,148247183
2020,4,148247185
2020,4,148247186
2020,4,148247187
2020,4,148247188
2020,1,148247189
2020,4,148247190
2020,4,148247191
2020,4,148247192
2020,4,148247193
2020,4,148247194
2020,4,148247195
2020,4,148247196
2020,4,148247197
2020,4,148247198
2020,4,148247199
2020,4,148247200
2020,4,148247201
2020,4,148247202
2020,4,148247203
2020,4,148247204
2020,1,148247205
2020,1,148247206
2020,4,148247207
2020,1,148247209
2020,4,148247210
2020,4,148247211
2020,4,148247212
2020,4,148247213
2020,4,148247214
2020,4,148247215
2020,1,148247216
2020,4,148247217
2020,4,148247218
2020,4,148247219
2020,4,148247221
2020,4,148247220
2020,4,148247222
2020,4,148247224
2020,4,148247225
2020,4,148247226
2020,4,148247227
2020,4,148247228
2020,4,148247229
2020,4,148247230
2020,4,148247231
2020,4,153752998
2020,4,153752999
2020,4,153753055
2020,4,153753058
2020,4,153753056
2020,4,153753075
2020,4,153757176
2020,1,153753097
2020,4,153753110
2020,4,153753123
2020,4,153753134
2020,4,153753223
2020,4,153757251
2020,4,153753236
2020,4,153753281
2020,4,153753282
2020,4,153753283
2020,4,153753293
2020,4,153753313
2020,4,153753321
2020,4,153753320
2020,4,153753327
2020,4,153753340
2020,4,153753371
2020,4,153753373
2020,4,153753374
2020,4,153753469
2020,4,153753468
2020,4,153757389
2020,1,153757393
2020,4,153757396
2020,1,153753508
2020,1,153757434
2020,4,153753543
2020,4,153757451
2020,4,153757477
2020,4,153757493
2020,4,153753695
2020,3,148247232
2020,4,148247233
2020,4,148247234
2020,4,148247235
2020,4,148247236
2020,4,148247237
2020,4,148247238
2020,4,148247239
2020,4,148247240
2020,4,148247241
2020,4,148247242
2020,4,148247243
2020,4,148247244
2020,4,148247245
2020,4,148247246
2020,4,148247247
2020,4,148247252
2020,4,148247253
2020,4,148247254
2020,4,148247255
2020,4,148247256
2020,4,148247257
2020,4,148247258
2020,4,148247259
2020,4,148247260
2020,4,148247261
2020,4,148247262
2020,4,148247263
2020,4,148247264
2020,4,148247265
2020,4,148247266
2020,4,148247267
2020,1,148247268
2020,4,148247269
2020,4,148247270
2020,4,148247271
2020,4,148247272
2020,4,148247273
2020,4,148247274
2020,4,148247275
2020,4,148247276
2020,4,148247277
2020,4,148247278
2020,3,148247280
2020,3,148247279
2020,4,148247281
2020,4,148247282
2020,4,148247283
2020,4,148247284
2020,4,148247285
2020,3,148247287
2020,3,148247286
2020,4,148247288
2020,4,148247289
2020,4,148247290
2020,4,148247291
2020,4,148247292
2020,4,148247293
2020,4,148247294
2020,4,148247295
2020,4,148247298
2020,4,148247297
2020,4,148247296
2020,4,148247299
2020,4,148247300
2020,4,148247301
2020,4,148247302
2020,4,148247303
2020,4,148247304
2020,4,148247305
2020,4,148247306
2020,4,148247308
2020,4,148247310
2020,4,148247309
2020,4,148247314
2020,4,148247317
2020,4,148247318
2020,4,148247319
2020,4,148247320
2020,4,148247321
2020,1,148247322
2020,1,148247323
2020,4,148247324
2020,4,148247325
2020,4,148247326
2020,4,148247327
2020,4,148247328
2020,4,148247329
2020,4,148247330
2020,4,148247331
2020,4,148247332
2020,4,148247333
2020,4,148247334
2020,4,148247335
2020,4,148247336
2020,4,148247337
2020,4,148247338
2020,4,148247339
2020,4,148247341
2020,4,148247340
2020,4,148247342
2020,4,148247343
2020,4,148247344
2020,4,148247345
2020,4,148247346
2020,4,148247347
2020,3,148247348
2020,3,148247349
2020,4,148247350
2020,4,148247351
2020,4,148247354
2020,4,148247355
2020,4,148247357
2020,4,148247356
2020,4,148247359
2020,4,148247360
2020,4,148247361
2020,4,148247362
2020,4,148247363
2020,4,148247364
2020,4,148247365
2020,4,148247366
2020,4,148247367
2020,3,148247368
2020,4,148247369
2020,4,148247370
2020,4,148247371
2020,4,148247372
2020,1,148247373
2020,4,148247374
2020,4,148247376
2020,4,148247377
2020,4,148247375
2020,4,148247378
2020,4,148247379
2020,4,148247380
2020,2,148247381
2020,4,148247382
2020,4,148247383
2020,4,148247384
2020,4,148247385
2020,4,148247386
2020,4,148247388
2020,4,148247389
2020,4,148247390
2020,4,148247391
2020,4,148247392
2020,4,148247393
2020,4,148247394
2020,4,148247395
2020,4,148247396
2020,4,148247397
2020,4,148247399
2020,4,148247398
2020,4,148247400
2020,4,148247402
2020,4,148247403
2020,4,148247404
2020,4,148247405
2020,4,148247406
2020,4,148247407
2020,4,148247408
2020,4,148247409
2020,4,148247410
2020,4,148247412
2020,4,148247411
2020,4,148247413
2020,4,148247414
2020,4,148247416
2020,4,148247415
2020,4,148247417
2020,4,148247418
2020,4,148247419
2020,4,148247421
2020,4,148247422
2020,4,148247423
2020,4,148247424
2020,4,148247425
2020,4,148247428
2020,4,148247429
2020,4,148247430
2020,4,148247431
2020,4,148247433
2020,4,148247435
2020,4,148247436
2020,4,148247437
2020,1,149836111
2020,1,149836110
2020,4,149836113
2020,4,149836112
2020,4,149836116
2020,4,149836117
2020,4,149836118
2020,4,149836120
2020,4,149836119
2020,4,149836121
2020,4,149836122
2020,4,149836123
2020,4,149836125
2020,4,149836126
2020,4,149836127
2020,4,149836128
2020,4,149836130
2020,4,149836131
2020,4,149836132
2020,4,149836133
2020,4,149836134
2020,4,149836139
2020,3,149836140
2020,4,149836141
2020,4,149836143
2020,4,149836144
2020,3,149836146
2020,4,149836147
2020,4,149836148
2020,4,149836149
2020,4,149836150
2020,4,149836151
2020,4,149836152
2020,4,149836153
2020,4,149836154
2020,4,149836155
2020,4,149836156
2020,4,149836157
2020,4,149836158
2020,4,149835583
2020,4,149835606
2020,4,149835623
2020,4,149835516
2020,4,149835619
2020,4,149835632
2020,4,149835671
2020,4,149835672
2020,4,149835674
2020,4,149836161
2020,4,149836162
2020,4,149836163
2020,4,149836164
2020,4,149836165
2020,4,149836166
2020,4,149836167
2020,4,149836168
2020,4,149836170
2020,4,149836171
2020,4,149836172
2020,4,149836173
2020,4,149841175
2020,4,149841174
2020,4,149841176
2020,4,149841177
2020,4,149841178
2020,4,149841181
2020,4,149841182
2020,4,149841183
2020,4,149841184
2020,4,149841185
2020,4,149841186
2020,4,149841187
2020,4,149841188
2020,4,149841189
2020,4,149841190
2020,4,149841192
2020,4,149841193
2020,4,149841194
2020,4,149841195
2020,4,149841196
2020,4,149841197
2020,3,149841198
2020,4,149841199
2020,4,149841200
2020,4,149841201
2020,4,149841202
2020,4,149841203
2020,4,149841204
2020,4,149841205
2020,1,149841206
2020,1,149841207
2020,4,149841208
2020,4,149841209
2020,1,149841210
2020,4,149841211
2020,4,149841212
2020,3,149841213
2020,1,149841214
2020,1,149841216
2020,1,149841215
2020,4,149841217
2020,4,149841218
2020,4,149841219
2020,4,149841220
2020,4,149841221
2020,4,149841222
2020,4,149841223
2020,4,149841224
2020,4,149841225
2020,4,149841226
2020,4,149841227
2020,4,149841228
2020,4,149841229
2020,4,149841230
2020,4,149841231
2020,4,149841232
2020,4,149841233
2020,4,149841234
2020,4,149841235
2020,4,149841236
2020,1,149841237
2020,4,149841238
2020,4,149841239
2020,3,149841241
2020,4,149841242
2020,4,149841243
2020,4,149841244
2020,4,149841245
2020,1,149841246
2020,4,149841249
2020,4,149841251
2020,4,149841252
2020,4,149841253
2020,4,149841254
2020,4,149841255
2020,4,149841258
2020,1,149841259
2020,4,149841260
2020,4,149841262
2020,4,149841261
2020,1,149841263
2020,1,149841264
2020,4,149841266
2020,4,149841267
2020,4,149841268
2020,1,149841269
2020,4,149841270
2020,4,149841271
2020,4,149841272
2020,1,149841273
2020,4,149841274
2020,4,149841275
2020,4,149841276
2020,1,149841277
2020,4,149841278
2020,4,149841279
2020,4,149841280
2020,1,149841281
2020,4,149841282
2020,4,149841284
2020,4,149841283
2020,4,149841285
2020,4,149841286
2020,4,149841287
2020,4,149841288
2020,4,149841289
2020,4,149841290
2020,4,149841291
2020,4,149841292
2020,4,149841293
2020,4,149841294
2020,4,149841295
2020,4,149841296
2020,4,149841297
2020,4,149841298
2020,4,149841299
2020,4,149841300
2020,3,149841301
2020,1,149841302
2020,4,149841303
2020,4,149841305
2020,4,149841304
2020,4,149841306
2020,1,149841307
2020,4,149841308
2020,1,149841309
2020,4,149841310
2020,4,149841311
