"DATA_YEAR","BIAS_ID","OFFENSE_ID"
2020,22,151632570
2020,21,151632582
2020,21,151632592
2020,21,151632601
2020,21,151632616
2020,21,151632640
2020,21,151624153
2020,21,151632637
2020,21,151632692
2020,21,151632696
2020,21,151624223
2020,21,151624246
2020,21,151632742
2020,21,151632764
2020,21,153753523
2020,21,153757404
2020,21,153753531
2020,21,153757446
2020,21,153753598
2020,21,153757514
2020,21,153757526
2020,21,151623840
2020,21,151632242
2020,21,151623857
2020,21,151623900
2020,21,151623911
2020,21,151632337
2020,21,151623922
2020,21,151623939
2020,21,151623940
2020,21,151623942
2020,21,151632422
2020,21,151632490
2020,21,151624037
2020,21,151632540
2020,22,151632542
2020,21,151632576
2020,21,151632578
2020,21,151624130
2020,22,151632625
2020,21,151624171
2020,21,151632674
2020,21,151632703
2020,21,151624251
2020,21,151624248
2020,21,151624259
2020,21,151632744
2020,21,151624300
2020,21,156996314
2020,21,156996341
2020,21,156996369
2020,21,156980736
2020,21,156996429
2020,21,156996430
2020,21,156980752
2020,21,156996442
2020,21,156980778
2020,21,156980787
2020,21,156980843
2020,21,156996521
2020,21,156996560
2020,21,156996575
2020,21,156980908
2020,22,156996609
2020,21,156996646
2020,21,156996645
2020,21,156996673
2020,21,156980978
2020,21,156996733
2020,21,156996739
2020,21,156981068
2020,21,156996785
2020,21,156981078
2020,21,156996811
2020,21,156981094
2020,21,156996826
2020,21,156981141
2020,21,156981153
2020,21,156981163
2020,21,156996888
2020,21,156996943
2020,21,157001223
2020,21,157001231
2020,21,156996969
2020,21,156997013
2020,21,156997031
2020,21,156997028
2020,21,156997057
2020,21,156997056
2020,21,157001348
2020,21,156997094
2020,21,156997163
2020,21,157001455
2020,21,156997203
2020,21,156997202
2020,21,156997216
2020,21,157001513
2020,21,156997247
2020,21,156997269
2020,21,156997284
2020,21,157001608
2020,21,157001614
2020,21,156997323
2020,21,156997354
2020,21,157001680
2020,21,157001682
2020,22,156997397
2020,21,156997414
2020,21,157001727
2020,21,156997412
2020,21,156997424
2020,21,157001777
2020,21,157001780
2020,22,157001793
2020,21,156997460
2020,21,157001804
2020,21,157001816
2020,21,156997502
2020,21,162958001
2020,21,162963049
2020,21,162963066
2020,21,162963418
2020,21,163185075
2020,21,163180638
2020,21,163185119
2020,21,163180668
2020,21,163180669
2020,21,163185170
2020,21,163185182
2020,21,163180733
2020,21,163180738
2020,21,163180754
2020,21,163185237
2020,21,163185268
2020,21,163185309
2020,21,163185308
2020,21,162963585
2020,21,162963584
2020,21,163185411
2020,21,163185491
2020,21,163180974
2020,21,163180973
2020,21,163185515
2020,21,163181004
2020,21,162958073
2020,21,162963319
2020,21,163185077
2020,21,163185087
2020,21,163185098
2020,21,163180627
2020,21,163180629
2020,21,163180641
2020,21,163185121
2020,21,163185151
2020,21,163180694
2020,21,163185167
2020,21,163185172
2020,21,163180768
2020,21,163185243
2020,21,163185320
2020,21,163180816
2020,21,163180829
2020,21,163180835
2020,21,163185591
2020,21,163185495
2020,21,163180980
2020,21,163180984
2020,21,163185529
2020,21,163180966
2020,21,163185514
2020,21,163181007
2020,21,163181019
2020,21,163185375
2020,21,163185384
2020,21,163185472
2020,21,163185509
2020,21,163185523
2020,21,163180993
2020,21,163185545
2020,21,162958040
2020,21,163073658
2020,21,163073685
2020,21,163073781
2020,21,163073799
2020,21,163073805
2020,21,163073804
2020,21,163073885
2020,21,163073889
2020,21,163073953
2020,21,163073954
2020,21,163073640
2020,21,163073669
2020,21,163073845
2020,21,163073846
2020,21,163073847
2020,21,163073849
2020,21,163073850
2020,21,163073851
2020,21,163074048
2020,21,163073701
2020,21,163073700
2020,21,163073769
2020,21,163068208
2020,21,163073835
2020,21,163073834
2020,21,163073864
2020,21,163073880
2020,21,163073631
2020,21,163073659
2020,21,163073734
2020,21,163073779
2020,21,163073778
2020,21,163073970
2020,21,163073975
2020,21,163073666
2020,21,163073765
2020,21,163073764
2020,21,163068211
2020,21,163073977
2020,21,163074007
2020,21,163074039
2020,21,162962730
2020,21,162962863
2020,21,162962944
2020,21,162963268
2020,21,162963358
2020,21,162963505
2020,21,163073622
2020,21,163073623
2020,21,163073625
2020,21,163073627
2020,21,163073639
2020,21,163073646
2020,21,163073644
2020,21,163073641
2020,21,163073633
2020,21,163073634
2020,21,163073635
2020,21,163073651
2020,21,163073657
2020,21,163073656
2020,21,163073655
2020,21,163073654
2020,21,163073638
2020,21,163073675
2020,21,163073672
2020,21,163073775
2020,21,163073776
2020,21,163073789
2020,21,163073836
2020,21,163073854
2020,21,163073891
2020,21,163073893
2020,21,163073904
2020,21,163073946
2020,21,163073999
2020,21,163073661
2020,21,163073662
2020,21,163073663
2020,21,163073674
2020,21,163073670
2020,21,163073680
2020,21,163073681
2020,21,163073677
2020,21,163073671
2020,21,163073667
2020,21,163073673
2020,21,163073679
2020,21,163073686
2020,21,163073697
2020,21,163073702
2020,21,163073710
2020,21,163073708
2020,21,163073728
2020,21,163073730
2020,21,163073735
2020,21,163073733
2020,21,163073729
2020,21,163073732
2020,21,163073737
2020,21,163073736
2020,21,163073740
2020,21,163068206
2020,21,163073745
2020,21,163073752
2020,21,163073751
2020,21,163073753
2020,21,163073755
2020,21,163073749
2020,21,163073746
2020,21,163073747
2020,21,163073748
2020,21,163073758
2020,21,163073759
2020,21,163073763
2020,21,163073762
2020,21,163073761
2020,21,163073766
2020,21,163073770
2020,21,163073771
2020,21,163073773
2020,21,163073777
2020,21,163073783
2020,21,163073782
2020,21,163073786
2020,21,163073787
2020,21,163073785
2020,21,163068207
2020,21,163073788
2020,21,163073790
2020,21,163073791
2020,21,163073798
2020,21,163073797
2020,21,163073802
2020,21,163073800
2020,21,163073807
2020,21,163073806
2020,21,163073808
2020,21,163073813
2020,21,163073814
2020,21,163073824
2020,21,163073819
2020,21,163073818
2020,21,163073827
2020,21,163073828
2020,21,163073831
2020,21,163073844
2020,21,163073838
2020,21,163073837
2020,21,163073866
2020,21,163073867
2020,21,163073869
2020,21,163068210
2020,21,163073876
2020,21,163073875
2020,21,163073877
2020,21,163073874
2020,21,163073873
2020,21,163073883
2020,21,163073884
2020,21,163073890
2020,21,163073888
2020,21,163073902
2020,21,163073906
2020,21,163073912
2020,21,163073913
2020,21,163073918
2020,21,163073919
2020,21,163073930
2020,21,163073932
2020,21,163073936
2020,21,163073924
2020,21,163073925
2020,21,163073935
2020,21,163073934
2020,21,163073933
2020,21,163073942
2020,21,163073941
2020,21,163073945
2020,21,163073957
2020,21,163073972
2020,21,163073976
2020,21,163073974
2020,21,163073971
2020,21,163068212
2020,21,163073985
2020,21,163073987
2020,21,163073988
2020,21,163073994
2020,21,163073998
2020,21,163074001
2020,21,163074000
2020,21,163068214
2020,21,163074003
2020,21,163074008
2020,21,163074012
2020,21,163074011
2020,21,163074013
2020,21,163074014
2020,21,163074028
2020,21,163074031
2020,21,163074043
2020,21,163074045
2020,21,163074046
2020,21,163074053
2020,21,163074052
2020,21,163074059
2020,21,163074061
2020,21,163074050
2020,21,163074049
2020,21,163074051
2020,21,163074065
2020,21,163074066
2020,21,163074070
2020,21,163074077
2020,21,163074069
2020,21,163074078
2020,21,163074076
2020,21,163074087
2020,21,163074086
2020,21,163074089
2020,21,163074088
2020,21,163074085
2020,21,163074083
2020,21,163074092
2020,21,163074090
2020,21,163074096
2020,21,163074095
2020,21,163074101
2020,21,163074093
2020,21,163074094
2020,21,163074097
2020,21,163074099
2020,22,163074100
2020,21,163074102
2020,21,163074108
2020,21,163074106
2020,21,163074107
2020,21,163074103
2020,21,163074104
2020,21,163074110
2020,21,163074111
2020,21,162963126
2020,21,162963306
2020,21,156997144
2020,21,157001402
2020,21,156997194
2020,21,157001471
2020,21,157001486
2020,21,157001518
2020,21,156997232
2020,21,157001528
2020,21,156997258
2020,21,156997256
2020,21,156997263
2020,21,157001572
2020,21,157001598
2020,21,157001604
2020,21,156997330
2020,21,157001637
2020,21,156997340
2020,21,156997364
2020,21,157001677
2020,21,156997384
2020,21,157001707
2020,21,157001706
2020,21,157001714
2020,21,156997418
2020,21,156997419
2020,21,156997458
2020,21,156997462
2020,21,156997501
2020,21,156980655
2020,21,156980656
2020,21,156980786
2020,21,156980821
2020,21,156996497
2020,21,156996496
2020,21,156980847
2020,21,156996513
2020,21,156996514
2020,21,156980866
2020,21,156996596
2020,21,156996607
2020,21,156980922
2020,21,156980957
2020,21,156980954
2020,21,156980973
2020,21,156980972
2020,21,156996686
2020,21,156996685
2020,21,156996697
2020,21,156980997
2020,21,156996777
2020,21,156981062
2020,21,156996800
2020,21,156981107
2020,21,156996847
2020,21,156996866
2020,21,156996867
2020,21,156996877
2020,21,156981170
2020,21,156996893
2020,21,156996901
2020,21,157001213
2020,21,157001241
2020,21,156997023
2020,21,156997025
2020,22,156997077
2020,21,156997090
2020,21,157001367
2020,21,157001368
2020,21,163185059
2020,21,163180584
2020,21,163180591
2020,21,163185072
2020,21,163180600
2020,21,163185090
2020,21,163185089
2020,21,163180613
2020,21,163185102
2020,21,163185101
2020,21,163185103
2020,21,163180628
2020,21,163180631
2020,21,163180633
2020,21,163180644
2020,21,163185120
2020,21,163185127
2020,21,163185132
2020,21,163185135
2020,21,163185137
2020,21,163180675
2020,21,163185147
2020,21,163185150
2020,21,163180686
2020,21,163180710
2020,21,163180712
2020,21,163180717
2020,21,163185178
2020,21,163185185
2020,21,163180719
2020,21,163180722
2020,21,163185195
2020,21,163185197
2020,21,163185205
2020,21,163185206
2020,21,163185217
2020,21,163180744
2020,21,163180758
2020,21,163180777
2020,21,163185247
2020,21,163185250
2020,21,163185248
2020,21,163185251
2020,21,163180782
2020,21,163180784
2020,21,163185269
2020,21,163185284
2020,21,163180799
2020,21,163185290
2020,21,163180801
2020,21,163185300
2020,21,163185299
2020,21,163185295
2020,21,163185305
2020,21,163185310
2020,21,163180817
2020,21,163180823
2020,21,163180826
2020,21,163185335
2020,21,163185336
2020,21,163185343
2020,21,163180842
2020,21,163180845
2020,21,163180850
2020,21,163180855
2020,21,163185371
2020,21,163185394
2020,21,163185420
2020,21,163185419
2020,22,163180932
2020,21,163185473
2020,21,163185482
2020,21,163180954
2020,21,163073699
2020,21,163073717
2020,21,163068205
2020,21,163073725
2020,21,163073727
2020,21,163073780
2020,21,163073817
2020,21,163073816
2020,21,163073878
2020,21,163068215
2020,22,163074047
2020,21,163073632
2020,21,163073652
2020,21,163073690
2020,22,163073715
2020,21,163073852
2020,21,163073871
2020,21,163073868
2020,21,163073923
2020,21,163073939
2020,21,163073938
2020,21,163073952
2020,21,163073951
2020,21,163073978
2020,21,163073995
2020,21,163074006
2020,21,163073682
2020,21,163073704
2020,21,163074054
2020,21,163073784
2020,21,163073881
2020,21,163074029
2020,21,163074034
2020,21,163073645
2020,21,163073696
2020,21,163073760
2020,21,163073772
2020,21,163073793
2020,21,163073792
2020,21,163073853
2020,21,163073903
2020,21,163074038
2020,21,163074035
2020,21,163074040
2020,21,163074055
2020,21,163074058
2020,21,163074060
2020,21,163074064
2020,21,161135373
2020,21,161135433
2020,21,161135463
2020,21,161137345
2020,21,161135525
2020,21,161137356
2020,21,161137360
2020,21,161135548
2020,21,161135567
2020,21,161135586
2020,21,161137374
2020,21,161135660
2020,21,161135659
2020,21,161135725
2020,21,161135754
2020,21,161135861
2020,21,161135860
2020,21,161135866
2020,21,161135895
2020,21,161135900
2020,21,161135909
2020,21,161135942
2020,21,161135965
2020,21,161135246
2020,21,161141597
2020,21,161137274
2020,21,161135322
2020,21,161137286
2020,21,161137312
2020,21,161137524
2020,21,161137542
2020,21,161141373
2020,21,161137565
2020,21,161141403
2020,21,161141417
2020,21,161141421
2020,21,161141432
2020,21,161141438
2020,21,161137608
2020,21,161141450
2020,21,161137619
2020,21,161137641
2020,21,161137664
2020,21,161141510
2020,21,161141514
2020,21,161141522
2020,21,161137687
2020,21,161141535
2020,21,161137695
2020,21,161141537
2020,21,161137721
2020,21,161137712
2020,21,161141574
2020,21,161141589
2020,21,161137742
2020,21,161141596
2020,21,161141632
2020,21,161141641
2020,21,161141651
2020,21,151624058
2020,21,151632535
2020,21,151632544
2020,21,151632562
2020,21,151624107
2020,21,151624121
2020,21,151632636
2020,21,151632644
2020,21,151632642
2020,21,151624195
2020,21,151624205
2020,21,151624231
2020,21,151624265
2020,21,151624283
2020,21,151624303
2020,21,151624327
2020,21,151624342
2020,21,151624343
2020,21,151623919
2020,21,151623920
2020,21,151632363
2020,21,151632362
2020,21,151623948
2020,21,151632393
2020,21,151623962
2020,21,151623990
2020,21,151623989
2020,21,151623995
2020,21,151632489
2020,21,151632508
2020,21,151632575
2020,21,151624123
2020,21,151624124
2020,21,151624140
2020,21,151624155
2020,21,151624164
2020,21,151632656
2020,21,151624192
2020,21,151624217
2020,21,151624233
2020,21,151624254
2020,21,151624261
2020,21,151632726
2020,21,151632732
2020,21,151632753
2020,21,151632771
2020,21,151632778
2020,21,151632787
2020,21,151624331
2020,21,151623889
2020,21,151623897
2020,21,151632330
2020,21,151623943
2020,21,151632371
2020,21,151632390
2020,21,151632414
2020,21,151632432
2020,21,151624007
2020,21,151632453
2020,21,151624029
2020,21,151624053
2020,21,151624054
2020,21,151624086
2020,21,151624095
2020,21,151624097
2020,21,151624112
2020,21,151632629
2020,21,151632643
2020,21,151624162
2020,21,151624180
2020,21,151624181
2020,21,151624224
2020,21,151632716
2020,21,151624252
2020,21,151632730
2020,21,151632752
2020,21,151632759
2020,21,151632758
2020,21,151632768
2020,21,157001439
2020,21,157001407
2020,21,157001408
2020,21,157001428
2020,21,156997168
2020,21,156997169
2020,21,157001465
2020,21,157001464
2020,21,156997220
2020,21,156997239
2020,21,156997249
2020,21,156997257
2020,21,156997270
2020,21,157001578
2020,21,157001579
2020,21,157001594
2020,21,157001595
2020,21,157001610
2020,21,156997327
2020,21,156997336
2020,21,156997356
2020,21,156997375
2020,21,157001709
2020,21,157001725
2020,21,156997447
2020,21,157001782
2020,21,157001794
2020,21,156997471
2020,21,156997494
2020,21,157001817
2020,21,151632223
2020,21,151632222
2020,21,151623851
2020,21,151632246
2020,21,151632287
2020,21,151632286
2020,21,151623888
2020,21,151623894
2020,21,151623916
2020,21,151623923
2020,21,151632440
2020,21,151623992
2020,21,151623999
2020,21,151632449
2020,21,151632473
2020,21,151624036
2020,21,151624048
2020,21,151624066
2020,21,151624083
2020,21,151624113
2020,21,151624116
2020,21,151624117
2020,21,151632607
2020,21,151632621
2020,21,151624156
2020,21,151624235
2020,21,151632713
2020,21,151624314
2020,21,151624323
2020,21,151623841
2020,21,151623848
2020,21,151623854
2020,21,151632262
2020,21,151623868
2020,21,151623872
2020,21,151632291
2020,21,151632305
2020,21,151632303
2020,21,151623899
2020,21,151623898
2020,21,151623925
2020,21,151623926
2020,21,151632386
2020,21,151623993
2020,21,151632450
2020,21,151624006
2020,21,151624028
2020,21,151632503
2020,21,151632504
2020,21,151632534
2020,21,151624078
2020,21,151632556
2020,21,151624109
2020,21,151632574
2020,21,151624119
2020,21,151624127
2020,21,151632627
2020,21,151624165
2020,21,151632648
2020,21,151624177
2020,21,151624176
2020,21,151632672
2020,21,151632695
2020,21,151624222
2020,21,151632720
2020,21,151632757
2020,21,151624298
2020,21,151624296
2020,21,151624316
2020,21,153756846
2020,21,153756852
2020,21,153752618
2020,21,153756880
2020,21,153752660
2020,21,153752662
2020,21,153756916
2020,21,153752684
2020,21,153756923
2020,21,153752706
2020,21,153752712
2020,22,153752725
2020,21,153757031
2020,21,153752840
2020,21,153752839
2020,21,153757046
2020,21,153757057
2020,21,153752920
2020,21,153752949
2020,21,153752978
2020,21,153753024
2020,21,153757154
2020,21,153753059
2020,21,153757168
2020,21,153757221
2020,21,153753178
2020,21,153757227
2020,21,153753215
2020,21,153753254
2020,21,153757271
2020,21,153753319
2020,21,153757297
2020,21,153757317
2020,21,153753370
2020,21,153753401
2020,21,153757350
2020,21,153753438
2020,21,153757372
2020,21,153757412
2020,21,153753545
2020,21,153753605
2020,21,153757490
2020,21,153753636
2020,21,153757522
2020,21,151623869
2020,21,151623871
2020,21,151632277
2020,21,151632292
2020,21,151623915
2020,21,151623927
2020,21,151632359
2020,21,151623931
2020,21,151632376
2020,21,151632388
2020,21,151632402
2020,21,151623965
2020,21,151632400
2020,21,151632427
2020,21,151624012
2020,21,151632482
2020,21,151632483
2020,21,151632495
2020,21,151624035
2020,21,151632517
2020,21,151632545
2020,21,151632557
2020,21,151632558
2020,22,151624104
2020,21,151632603
2020,21,151624138
2020,21,151632635
2020,21,151624191
2020,21,151632679
2020,21,151632693
2020,21,151632698
2020,21,151632697
2020,21,151624242
2020,21,151624278
2020,21,151632781
2020,21,151632800
2020,21,156996296
2020,21,156996330
2020,21,156980627
2020,21,156996347
2020,21,156980832
2020,21,156980836
2020,21,156980848
2020,21,156996525
2020,21,156980856
2020,21,156996564
2020,21,156996588
2020,22,156996606
2020,21,156996611
2020,21,156980938
2020,21,156980939
2020,21,156980949
2020,21,156980947
2020,21,156996663
2020,21,156980975
2020,21,156996690
2020,21,156981008
2020,21,156996750
2020,21,156996779
2020,21,156996791
2020,22,156981077
2020,21,156981083
2020,21,156996801
2020,21,156996821
2020,21,156996835
2020,21,156996848
2020,21,156996849
2020,21,156981116
2020,21,156996874
2020,21,156981156
2020,21,156981165
2020,21,156996892
2020,21,156996914
2020,21,156996933
2020,21,157001203
2020,22,157001254
2020,22,157001255
2020,21,156996998
2020,21,157001291
2020,21,157001292
2020,21,156997080
2020,21,156997088
2020,21,156997089
2020,21,156997098
2020,21,157001376
2020,21,156997123
2020,21,163180860
2020,21,163185378
2020,21,163185422
2020,21,163180956
2020,21,163185494
2020,21,163185493
2020,21,163185512
2020,21,163181017
2020,21,163181071
2020,21,163181075
2020,21,156996482
2020,21,156996506
2020,21,156996537
2020,21,156996538
2020,21,156996532
2020,21,156996551
2020,21,156996570
2020,21,156996589
2020,21,156996649
2020,21,156996656
2020,21,156980962
2020,21,156996671
2020,21,156996680
2020,21,156980995
2020,21,156996740
2020,21,156981070
2020,21,156981162
2020,21,156996891
2020,21,156996908
2020,21,157001192
2020,21,157001191
2020,21,156996928
2020,21,156996962
2020,21,156996963
2020,21,156996980
2020,21,156996983
2020,21,156997018
2020,21,156997030
2020,21,157001302
2020,21,157001328
2020,21,156997079
2020,21,156997087
2020,21,156997085
2020,21,157001373
2020,21,157001380
2020,21,156997124
2020,21,156997126
2020,21,156997135
2020,21,156997134
2020,21,156997139
2020,21,156997146
2020,21,156997155
2020,21,156997157
2020,21,156997156
2020,21,156997158
2020,21,156997154
2020,21,156997151
2020,21,156997153
2020,21,156997152
2020,21,157001414
2020,21,157001412
2020,21,157001411
2020,21,157001413
2020,21,156997159
2020,21,157001430
2020,21,157001419
2020,21,156997160
2020,21,156997172
2020,21,156997162
2020,21,157001431
2020,21,157001432
2020,21,156997171
2020,21,156997165
2020,21,157001433
2020,21,156997173
2020,21,156997175
2020,21,156997178
2020,21,156997174
2020,21,156997177
2020,21,156997176
2020,21,156997179
2020,21,157001434
2020,21,156997181
2020,21,157001435
2020,21,156997185
2020,21,157001440
2020,21,157001441
2020,21,157001446
2020,21,157001449
2020,21,157001448
2020,21,156997188
2020,21,156997187
2020,21,157001453
2020,21,157001443
2020,21,157001444
2020,21,157001454
2020,21,156997192
2020,21,157001456
2020,21,156997193
2020,21,156997196
2020,21,157001458
2020,21,157001463
2020,21,156997195
2020,21,157001459
2020,21,156997197
2020,21,157001470
2020,21,156997200
2020,21,157001467
2020,21,157001469
2020,21,157001466
2020,21,157001476
2020,21,156997201
2020,21,156997198
2020,21,157001468
2020,21,156997206
2020,21,156997205
2020,21,157001474
2020,21,156997208
2020,21,157001477
2020,21,157001484
2020,21,157001487
2020,21,157001488
2020,21,157001483
2020,21,156997213
2020,21,156997210
2020,21,156997212
2020,21,157001489
2020,21,157001490
2020,21,157001494
2020,21,156997218
2020,21,157001499
2020,21,157001500
2020,21,156997214
2020,21,156997215
2020,21,157001498
2020,21,157001508
2020,21,157001501
2020,21,157001503
2020,21,156997221
2020,22,156997229
2020,21,156997230
2020,21,156997225
2020,21,156997226
2020,21,157001511
2020,21,157001510
2020,21,156997228
2020,21,157001515
2020,21,157001516
2020,21,156997234
2020,21,156997236
2020,21,157001523
2020,21,156997238
2020,21,156997233
2020,21,157001521
2020,21,156997245
2020,21,156997240
2020,21,156997246
2020,21,156997250
2020,21,156997253
2020,21,156997252
2020,21,157001529
2020,21,156997241
2020,21,157001534
2020,21,157001533
2020,21,157001530
2020,21,157001531
2020,21,157001532
2020,21,156997242
2020,21,157001537
2020,21,157001544
2020,21,156997254
2020,21,157001549
2020,21,157001546
2020,21,157001550
2020,21,156997259
2020,21,157001548
2020,21,156997260
2020,21,157001551
2020,21,156997264
2020,21,157001558
2020,21,157001557
2020,21,157001556
2020,21,156997262
2020,21,157001564
2020,21,157001565
2020,21,157001562
2020,21,157001560
2020,21,157001568
2020,21,157001571
2020,21,157001570
2020,21,157001569
2020,21,157001575
2020,21,156997278
2020,21,156997279
2020,22,156997282
2020,21,156997280
2020,22,156997283
2020,21,157001582
2020,21,156997281
2020,21,157001588
2020,21,157001586
2020,21,156997285
2020,21,156997287
2020,21,157001593
2020,21,157001592
2020,21,157001591
2020,21,156997290
2020,21,157001599
2020,21,157001600
2020,21,157001601
2020,21,156997297
2020,21,156997296
2020,21,156997293
2020,21,157001602
2020,21,157001605
2020,21,157001612
2020,21,156997302
2020,21,156997301
2020,21,157001609
2020,21,156997304
2020,21,157001607
2020,21,156997303
2020,21,157001611
2020,21,156997310
2020,21,157001623
2020,21,157001620
2020,21,156997317
2020,21,157001625
2020,21,157001619
2020,21,157001621
2020,21,156997316
2020,21,157001624
2020,21,156997318
2020,21,157001627
2020,21,156997322
2020,21,157001626
2020,21,156997326
2020,21,156997321
2020,21,156997325
2020,21,157001629
2020,21,157001633
2020,21,156997324
2020,21,156997331
2020,21,157001636
2020,21,157001634
2020,21,157001635
2020,21,157001638
2020,21,157001641
2020,21,157001642
2020,21,156997339
2020,21,157001644
2020,21,157001640
2020,21,156997333
2020,21,157001646
2020,21,156997343
2020,21,156997332
2020,21,156997334
2020,21,156997346
2020,21,156997341
2020,21,157001647
2020,21,157001652
2020,21,156997352
2020,21,157001654
2020,21,156997350
2020,21,157001653
2020,21,157001651
2020,21,156997351
2020,21,157001661
2020,21,157001649
2020,21,156997349
2020,21,157001648
2020,21,157001664
2020,21,157001666
2020,21,157001662
2020,22,157001672
2020,21,157001670
2020,21,156997359
2020,21,156997360
2020,21,157001667
2020,21,156997358
2020,21,156997362
2020,21,157001656
2020,21,157001658
2020,21,157001678
2020,21,157001675
2020,21,156997363
2020,21,156997368
2020,21,157001684
2020,21,156997370
2020,21,156997377
2020,21,157001688
2020,21,157001687
2020,21,156997365
2020,21,156997367
2020,21,156997379
2020,21,156997374
2020,21,156997380
2020,21,156997378
2020,21,157001691
2020,21,156997381
2020,21,157001692
2020,21,157001700
2020,21,156997386
2020,21,157001696
2020,21,157001699
2020,21,157001698
2020,21,156997383
2020,21,157001695
2020,21,156997382
2020,21,157001704
2020,21,156997395
2020,21,157001711
2020,22,157001710
2020,21,157001708
2020,21,156997389
2020,21,156997392
2020,21,157001705
2020,21,157001712
2020,21,157001713
2020,21,156997401
2020,21,157001715
2020,21,157001719
2020,21,157001723
2020,21,157001724
2020,21,157001729
2020,21,156997417
2020,21,156997416
2020,21,156997409
2020,21,156997411
2020,21,156997413
2020,21,156997408
2020,21,156997421
2020,21,156997422
2020,21,157001735
2020,21,156997423
2020,21,157001736
2020,21,157001738
2020,21,157001737
2020,21,157001739
2020,21,157001740
2020,21,156997426
2020,21,157001741
2020,21,156997432
2020,21,157001748
2020,21,157001747
2020,21,157001746
2020,21,156997430
2020,21,157001750
2020,21,156997436
2020,21,157001751
2020,21,157001752
2020,21,156997437
2020,21,156997440
2020,21,156997439
2020,21,157001762
2020,21,157001753
2020,21,157001755
2020,21,157001754
2020,21,157001763
2020,21,156997438
2020,21,156997444
2020,21,156997442
2020,21,156997435
2020,21,156997434
2020,21,157001765
2020,21,157001767
2020,21,157001761
2020,21,157001766
2020,21,157001773
2020,21,157001770
2020,21,157001772
2020,21,156997448
2020,21,156997449
2020,21,157001778
2020,21,157001776
2020,21,157001781
2020,21,157001779
2020,21,157001785
2020,21,157001788
2020,21,157001787
2020,21,157001784
2020,21,156997454
2020,21,156997452
2020,21,157001792
2020,21,157001791
2020,21,157001790
2020,21,156997461
2020,21,157001796
2020,21,156997470
2020,21,156997465
2020,21,156997466
2020,21,157001799
2020,21,156997467
2020,21,156997468
2020,21,156997463
2020,21,156997464
2020,21,156997475
2020,21,156997474
2020,21,156997478
2020,21,156997476
2020,21,157001805
2020,21,157001806
2020,21,157001803
2020,21,156997482
2020,21,156997481
2020,21,156997479
2020,21,156997480
2020,21,156997477
2020,21,156997489
2020,21,156997493
2020,21,156997491
2020,21,156997486
2020,21,157001809
2020,21,156997497
2020,21,156997496
2020,21,156997498
2020,21,157001821
2020,21,157001814
2020,21,156997490
2020,21,157001813
2020,21,157001822
2020,21,157001823
2020,21,157001818
2020,21,157001819
2020,21,157001824
2020,21,157001825
2020,21,156997503
2020,21,157001826
2020,21,156997505
2020,22,157001828
2020,21,156980588
2020,21,156996331
2020,21,156980617
2020,21,156996332
2020,21,156980638
2020,21,156980678
2020,21,156980677
2020,21,156996366
2020,21,156996454
2020,21,156996453
2020,21,156980811
2020,21,156996492
2020,21,156996510
2020,21,156980845
2020,21,156996534
2020,21,156996547
2020,21,156996554
2020,21,156996568
2020,21,156980906
2020,21,156996613
2020,21,156996634
2020,21,156980952
2020,21,156996668
2020,21,156980979
2020,21,156996688
2020,21,156996709
2020,21,156996721
2020,21,156996736
2020,21,156981027
2020,21,156981056
2020,21,156996788
2020,21,156981074
2020,21,156981084
2020,21,156981090
2020,21,156981092
2020,21,156981093
2020,21,156996828
2020,21,156996838
2020,21,156996837
2020,21,156981150
2020,21,156981157
2020,21,156996881
2020,21,157001177
2020,21,157001210
2020,21,157001228
2020,21,156996979
2020,21,157001257
2020,21,156996997
2020,21,156997020
2020,21,157001321
2020,21,156997072
2020,21,157001379
2020,21,151623844
2020,21,151623845
2020,21,151632301
2020,21,151623886
2020,21,151632316
2020,21,151632326
2020,21,151632338
2020,21,151632351
2020,21,151623969
2020,21,151632426
2020,21,151623998
2020,21,151632460
2020,21,151624010
2020,21,151632499
2020,21,151624098
2020,21,151632566
2020,21,151632583
2020,21,151632581
2020,21,151624128
2020,21,151624142
2020,21,151624163
2020,21,151632660
2020,21,151632676
2020,21,151624243
2020,21,151624260
2020,21,151624277
2020,21,151632746
2020,21,151624285
2020,21,151632794
2020,21,151632797
2020,21,151632798
2020,21,151632214
2020,21,151623829
2020,21,151623847
2020,21,151632280
2020,21,151632332
2020,21,151632361
2020,21,151632360
2020,21,151623946
2020,21,151623944
2020,21,151632379
2020,21,151632391
2020,21,151632392
2020,21,151623963
2020,21,151632418
2020,21,151632425
2020,21,151632486
2020,21,151624040
2020,21,151632526
2020,21,151624094
2020,21,151632573
2020,21,151624115
2020,21,151632610
2020,21,151632634
2020,21,151632633
2020,21,151624170
2020,21,151624189
2020,21,151632675
2020,21,151624207
2020,21,151632680
2020,21,151632690
2020,21,151632707
2020,21,151624241
2020,21,151624256
2020,21,151624282
2020,21,151632786
2020,21,151632796
2020,21,163180581
2020,21,163180583
2020,21,163185073
2020,21,163185086
2020,21,163185125
2020,21,163185124
2020,21,163180680
2020,21,163180681
2020,21,163185164
2020,21,163185200
2020,21,163185221
2020,21,163180764
2020,21,163185255
2020,21,163180789
2020,21,163185281
2020,21,163185288
2020,21,163180814
2020,21,163180837
2020,21,163185349
2020,21,163185474
2020,21,163181087
2020,21,151632217
2020,21,151632216
