"DATA_YEAR","VICTIM_ID","OFFENSE_ID"
2020,136552115,150577229
2020,136552116,150577230
2020,136552117,150577231
2020,136552119,150577233
2020,136552119,150577234
2020,136552120,150577235
2020,136552124,150577238
2020,136552125,150577239
2020,136552126,150577240
2020,136552128,150577242
2020,136552130,150577244
2020,136552130,150577245
2020,136552135,150577250
2020,136552134,150577250
2020,136552136,150577251
2020,136552136,150577252
2020,136552137,150577253
2020,136552139,150577255
2020,136552140,150577257
2020,136552140,150577256
2020,136552141,150577258
2020,136552141,150577259
2020,136552142,150577260
2020,136552143,150577262
2020,136552143,150577261
2020,136552144,150577263
2020,136552145,150577264
2020,136552146,150577265
2020,136552147,150577267
2020,136552147,150577266
2020,136552148,150577268
2020,136552149,150577269
2020,136552150,150577270
2020,136552151,150577271
2020,136552152,150577272
2020,136552153,150577273
2020,136552154,150577274
2020,136552156,150577276
2020,136552157,150577276
2020,136552158,150577276
2020,136552160,150577278
2020,136552161,150577279
2020,136552163,150577281
2020,136552164,150577282
2020,136552164,150577283
2020,136552165,150577284
2020,136552166,150577284
2020,136552167,150577285
2020,136552168,150577286
2020,136552169,150577287
2020,136552170,150577288
2020,136552171,150577289
2020,136552172,150577290
2020,136552173,150577291
2020,136552174,150577292
2020,136552175,150577293
2020,136552176,150577295
2020,136552176,150577294
2020,136552177,150577296
2020,136552178,150577297
2020,136552179,150577298
2020,136552180,150577299
2020,136552182,150577300
2020,136552181,150577300
2020,136552181,150577301
2020,136552183,150577302
2020,136552184,150577303
2020,136552185,150577304
2020,136552185,150577305
2020,136552186,150577306
2020,136552187,150577307
2020,136552188,150577308
2020,136552191,150577309
2020,136552189,150577309
2020,136552190,150577309
2020,136552192,150577310
2020,136552194,150577313
2020,136552195,150577314
2020,136552196,150577315
2020,136552197,150577316
2020,136552199,150577318
2020,136552200,150577319
2020,136552201,150577320
2020,136552201,150577321
2020,136552202,150577322
2020,136552205,150577324
2020,136552204,150577323
2020,136552203,150577323
2020,136552206,150577325
2020,136552207,150577326
2020,136552208,150577327
2020,136552209,150577328
2020,136552210,150577329
2020,136552211,150577330
2020,136552212,150577331
2020,136552213,150577332
2020,136552214,150577333
2020,136552215,150577333
2020,136552216,150577334
2020,136552217,150577335
2020,136552219,150577336
2020,136552219,150577337
2020,136552218,150577337
2020,136552218,150577336
2020,136552220,150577338
2020,136552221,150577339
2020,136552223,150577340
2020,136552222,150577341
2020,136552222,150577340
2020,136552224,150577342
2020,136552225,150577343
2020,136552226,150577344
2020,136552228,150577347
2020,136552229,150577348
2020,136552230,150577349
2020,136552231,150577350
2020,136552232,150577351
2020,136552233,150577352
2020,136552235,150577355
2020,136552236,150577356
2020,136552237,150577357
2020,136552238,150577358
2020,136552239,150577359
2020,136552240,150577360
2020,136552241,150577361
2020,136552242,150577362
2020,136552245,150577364
2020,136552246,150577364
2020,136552243,150577363
2020,136552244,150577363
2020,136552247,150577365
2020,136552248,150577366
2020,136552249,150577368
2020,136552249,150577367
2020,136552251,150577369
2020,136552251,150577370
2020,136552250,150577369
2020,136552253,150577372
2020,136552252,150577372
2020,136552253,150577371
2020,136552252,150577371
2020,136552254,150577373
2020,136552255,150577374
2020,136552256,150577375
2020,136552257,150577376
2020,136552258,150577377
2020,136552259,150577378
2020,136552260,150577379
2020,136552261,150577380
2020,136552262,150577382
2020,136552262,150577381
2020,136552263,150577383
2020,136552264,150577384
2020,136552265,150577385
2020,136552266,150577386
2020,136552267,150577387
2020,136552270,150577389
2020,136552271,150577390
2020,136552272,150577391
2020,136552273,150577392
2020,136552274,150577393
2020,136552275,150577394
2020,136552277,150577396
2020,136552278,150577397
2020,136552279,150577398
2020,136552280,150577399
2020,136552281,150577400
2020,136552281,150577399
2020,136552282,150577401
2020,136552283,150577402
2020,136552284,150577403
2020,136552285,150577404
2020,136552286,150577405
2020,136552287,150577407
2020,136552287,150577406
2020,136552288,150577408
2020,136552288,150577409
2020,136552289,150577410
2020,136552290,150577411
2020,136552291,150577412
2020,136552292,150577413
2020,136552293,150577414
2020,136552294,150577415
2020,136552295,150577416
2020,136552296,150577417
2020,136552297,150577418
2020,136552298,150577419
2020,136552299,150577420
2020,136552300,150577422
2020,136552300,150577421
2020,136552301,150577423
2020,136552302,150577424
2020,136552303,150577425
2020,136552304,150577426
2020,136552305,150577427
2020,136552307,150577429
2020,136552308,150577430
2020,136552309,150577431
2020,136552309,150577432
2020,136552310,150577433
2020,136552311,150577433
2020,136552312,150577435
2020,136552312,150577434
2020,136552313,150577436
2020,136552315,150577438
2020,136552316,150577439
2020,136552317,150577440
2020,136552319,150577442
2020,136552320,150577443
2020,136552321,150577444
2020,136552322,150577446
2020,136552322,150577445
2020,136552323,150577447
2020,136552324,150577448
2020,136552325,150577449
2020,136552326,150577450
2020,136552327,150577451
2020,136552328,150577452
2020,136552328,150577453
2020,136552329,150577454
2020,136552330,150577455
2020,136552331,150577456
2020,136552332,150577457
2020,136552333,150577458
2020,136552334,150577459
2020,136552335,150577460
2020,136552336,150577461
2020,136552337,150577463
2020,136552337,150577462
2020,136552339,150577465
2020,136552340,150577466
2020,136552341,150577467
2020,136552342,150577468
2020,136552343,150577469
2020,136552345,150577471
2020,139664083,153756743
2020,139659761,153752423
2020,139659788,153752450
2020,139659802,153752466
2020,139664148,153756802
2020,139659828,153752492
2020,139659837,153752508
2020,139659837,153752507
2020,139659838,153752508
2020,139659848,153752514
2020,139659885,153752551
2020,139659899,153752564
2020,139659916,153752585
2020,139659916,153752586
2020,139659937,153756877
2020,139659937,153756876
2020,139664234,153752631
2020,139659980,153752658
2020,139659981,153752657
2020,139659980,153752656
2020,139664259,153752680
2020,139660015,153752704
2020,139660015,153756922
2020,139664275,153756931
2020,139660035,153752715
2020,139660049,153752728
2020,139660070,153752749
2020,139660074,153752754
2020,139660081,153752762
2020,139660135,153752821
2020,139664390,153752864
2020,139664390,153752865
2020,139660203,153752884
2020,139660206,153752887
2020,139664427,153752921
2020,139664429,153752921
2020,139664445,153752945
2020,139664466,153757124
2020,139660299,153757124
2020,139660313,153753005
2020,139660392,153753094
2020,139660402,153753101
2020,139664533,153753101
2020,139660485,153753181
2020,139660490,153757229
2020,139660490,153753186
2020,139660530,153753230
2020,139660527,153753232
2020,139660548,153753247
2020,139660561,153753258
2020,139664622,153753272
2020,139660578,153753284
2020,139664641,153757294
2020,139660631,153753335
2020,139660654,153757312
2020,139660664,153757318
2020,139664709,153753461
2020,139660779,153757386
2020,139664737,153757402
2020,139660837,153757419
2020,139664777,153753552
2020,139664777,153753550
2020,139664791,153753562
2020,139660878,153757459
2020,139660886,153753579
2020,139660885,153753579
2020,139660932,153753618
2020,139660960,153753651
2020,139660959,153753648
2020,139660993,153753686
2020,139659325,153751973
2020,139659435,153756515
2020,139659443,153752094
2020,139659523,153752177
2020,139663988,153752245
2020,139659604,153756673
2020,139664000,153752266
2020,139664000,153752268
2020,139659623,153752283
2020,139659652,153752314
2020,139664055,153752352
2020,139659749,153756769
2020,139659768,153752432
2020,139659776,153752442
2020,139659777,153752442
2020,139659777,153752441
2020,139659776,153752441
2020,139664138,153752452
2020,139664138,153752454
2020,139659841,153752510
2020,139659862,153756834
2020,139659894,153752561
2020,139659917,153752588
2020,139659917,153752587
2020,139664216,153752604
2020,139659968,153752648
2020,139664244,153756894
2020,139664245,153756894
2020,139664246,153756894
2020,139659996,153756910
2020,139659994,153756909
2020,139659993,153756909
2020,139660071,153756964
2020,139660124,153752805
2020,139660124,153752804
2020,139664387,153757056
2020,139664387,153757054
2020,139664422,153752915
2020,139660270,153752953
2020,139660268,153752954
2020,139660270,153752956
2020,139660283,153752967
2020,139660317,153753003
2020,139660320,153753003
2020,139660314,153753002
2020,139660338,153753034
2020,139664506,153753045
2020,139664513,153753061
2020,139660383,153753086
2020,139660414,153753112
2020,139660422,153753117
2020,139660431,153757196
2020,139660463,153753161
2020,139664576,153753176
2020,139664576,153753175
2020,139660493,153757232
2020,139660544,153753244
2020,139660546,153753244
2020,139660563,153753259
2020,139660559,153757267
2020,139660579,153757274
2020,139660586,153757280
2020,139660585,153757279
2020,139660610,153753311
2020,139664653,153753342
2020,139660573,153753276
2020,139664632,153753287
2020,139664636,153757285
2020,139660595,153757291
2020,139660607,153753307
2020,139660641,153753343
2020,139660652,153753349
2020,139664674,153753395
2020,139664674,153757328
2020,139660707,153753421
2020,139660707,153753420
2020,139660740,153753442
2020,139664710,153753457
2020,139660771,153757382
2020,139660786,153753477
2020,139660807,153757400
2020,139660827,153753520
2020,139660834,153753526
2020,139664766,153757437
2020,139664766,153757436
2020,139664782,153757452
2020,139664782,153753558
2020,139660881,153757461
2020,139660881,153753574
2020,139660913,153753601
2020,139660917,153753604
2020,139664832,153757501
2020,139664840,153753652
2020,139660979,153757519
2020,139664855,153753678
2020,137572420,151632251
2020,137572455,151623879
2020,137577030,151632293
2020,137577042,151623892
2020,137572502,151632345
2020,137577103,151632374
2020,137572570,151632457
2020,137577207,151624038
2020,137572624,151624055
2020,137572641,151624068
2020,137572641,151632537
2020,137572648,151632541
2020,137572659,151632553
2020,137572681,151632571
2020,137577273,151624099
2020,137577272,151624099
2020,137572727,151624134
2020,137572728,151624135
2020,137572742,151632630
2020,137572764,151632649
2020,137577365,151624201
2020,137572806,151632689
2020,137577430,151624269
2020,137577432,151624273
2020,137577430,151624273
2020,137577432,151624269
2020,137572893,151632769
2020,137577469,151624324
2020,137576939,151632203
2020,137576941,151623813
2020,137576939,151632198
2020,137576953,151623823
2020,137576955,151623823
2020,137572393,151632215
2020,137576970,151632215
2020,137572393,151632218
2020,137572423,151632263
2020,137577020,151632276
2020,137572440,151632276
2020,137572475,151623893
2020,137577051,151632319
2020,137577059,151623906
2020,137577058,151623906
2020,137577066,151632348
2020,137572519,151632378
2020,137577136,151623971
2020,137577155,151623988
2020,137572553,151623988
2020,137577183,151624009
2020,137572573,151624009
2020,137577193,151632474
2020,137572598,151632488
2020,137572607,151632494
2020,137577234,151632525
2020,137577259,151624085
2020,137577304,151632606
2020,137572725,151632618
2020,137572736,151632626
2020,137572756,151632647
2020,137572785,151632666
2020,137577377,151624215
2020,137577394,151624228
2020,137577394,151632699
2020,137577421,151632729
2020,137572888,151624294
2020,137577449,151624293
2020,137577468,151632783
2020,137577468,151624319
2020,137577473,151624328
2020,137576928,151632189
2020,137576945,151632205
2020,137577014,151623862
2020,137577025,151632288
2020,137572456,151632294
2020,137577085,151623936
2020,137577097,151632368
2020,137577117,151623959
2020,137577158,151632436
2020,137577159,151632433
2020,137577175,151624003
2020,137577184,151632454
2020,137577181,151632454
2020,137577184,151632455
2020,137577181,151632455
2020,137572596,151632485
2020,137577243,151632538
2020,137572646,151624073
2020,137572646,151624072
2020,137572656,151632548
2020,137572690,151624110
2020,137572699,151632586
2020,137572698,151632586
2020,137572697,151632586
2020,137572697,151632587
2020,137577292,151632595
2020,137577292,151632597
2020,137577312,151632612
2020,137577329,151624151
2020,137577340,151624160
2020,137577355,151624182
2020,137577363,151624196
2020,137577363,151624197
2020,137572827,151632710
2020,137572859,151624271
2020,137572861,151624267
2020,137572861,151632740
2020,137576933,151623811
2020,137572374,151623817
2020,137572384,151623826
2020,137572385,151623827
2020,137576966,151623827
2020,137576981,151623835
2020,137576981,151623837
2020,137576987,151623846
2020,137577002,151623855
2020,137572429,151632266
2020,137572435,151632271
2020,137572473,151623891
2020,137577041,151623891
2020,137577063,151632343
2020,137577082,151623933
2020,137577099,151632366
2020,137577133,151632410
2020,137577132,151632407
2020,137572550,151623986
2020,137572547,151623986
2020,137572547,151623987
2020,137572557,151632438
2020,137577194,151624020
2020,137572588,151624020
2020,137572603,151624032
2020,137577217,151624046
2020,137572652,151624080
2020,137572665,151624089
2020,137572707,151624118
2020,137577331,151624152
2020,137577338,151624159
2020,137577356,151624185
2020,137577369,151624203
2020,137577369,151624202
2020,137572805,151632685
2020,137577380,151632687
2020,137577395,151624232
2020,137577435,151632750
2020,137572895,151624302
2020,137572381,151623824
2020,137576959,151623824
2020,137576958,151623824
2020,137576956,151623824
2020,137572382,151623824
2020,137572383,151623824
2020,137572380,151623824
2020,137576984,151632233
2020,137572412,151623852
2020,137577005,151632257
2020,137577006,151623856
2020,137577005,151632259
2020,137572433,151623864
2020,137577023,151623873
2020,137572471,151632308
2020,137577049,151623895
2020,137577056,151632328
2020,137577068,151632350
2020,137577152,151632424
2020,137577167,151632445
2020,137577167,151623994
2020,137577167,151632443
2020,137572576,151632466
2020,137572584,151632471
2020,137577203,151632492
2020,137577214,151632502
2020,137577230,151632519
2020,137577242,151624067
2020,137572647,151624076
2020,137577258,151632551
2020,137572715,151632602
2020,137572723,151632615
2020,137577346,151632646
2020,137577388,151624226
2020,137577408,151624247
2020,137572860,151624268
2020,137572871,151632755
2020,137572884,151632761
2020,137572886,151632760
2020,137572884,151632760
2020,137577461,151624313
2020,137577484,151624340
2020,137577484,151624339
2020,139659478,153756576
2020,139663908,153756576
2020,139663908,153756575
2020,139659478,153756575
2020,139659480,153756575
2020,139659481,153756576
2020,139659489,153756586
2020,139659529,153756613
2020,139659529,153752184
2020,139663950,153752198
2020,139659556,153752208
2020,139659577,153756659
2020,139659615,153752274
2020,139664008,153756680
2020,139659643,153752302
2020,139659697,153752354
2020,139664095,153752394
2020,139664097,153752394
2020,139659734,153752400
2020,139659744,153756764
2020,139659760,153752424
2020,139659799,153756797
2020,139659903,153752568
2020,139664231,153756881
2020,139659966,153752649
2020,142846160,156980780
2020,142848298,156980800
2020,142846192,156980813
2020,142848491,156996681
2020,139660089,153752768
2020,139664371,153752832
2020,139660168,153752847
2020,139660168,153752846
2020,139664406,153757077
2020,139660246,153752932
2020,139660274,153757110
2020,139660274,153752959
2020,139664477,153757129
2020,139660321,153757135
2020,139664493,153753030
2020,139660389,153753091
2020,139660426,153753124
2020,139664547,153753124
2020,139660433,153753132
2020,139660514,153757249
2020,139660515,153757249
2020,139660571,153753267
2020,139660571,153753268
2020,139660572,153753269
2020,139660596,153757290
2020,139660609,153753310
2020,139660644,153753345
2020,139664664,153757315
2020,139664667,153753380
2020,139664679,153757334
2020,139664679,153757336
2020,139660710,153757345
2020,139660753,153753451
2020,139660780,153753473
2020,139660781,153753473
2020,139660816,153753510
2020,142846162,156980781
2020,142848284,156980781
2020,142848318,156996489
2020,142848337,156980840
2020,142848338,156980841
2020,139660894,153753588
2020,139664800,153757473
2020,139660923,153753608
2020,139664822,153753624
2020,139664850,153757517
2020,139664851,153757518
2020,139660981,153753671
2020,139660981,153753672
2020,142846405,156981002
2020,142846232,156996523
2020,142846232,156980851
2020,142846242,156980857
2020,142846253,156980871
2020,142846272,156996553
2020,142848390,156996563
2020,142848390,156996561
2020,142846297,156980904
2020,142846327,156996630
2020,142848455,156980950
2020,142848482,156996675
2020,142848506,156996696
2020,142848511,156980991
2020,142846383,156996701
2020,142846381,156980991
2020,142846384,156980989
2020,142848517,156996716
2020,142846403,156996716
2020,142848519,156996716
2020,142846416,156996732
2020,142846414,156981010
2020,142848540,156981020
2020,142848541,156981021
2020,142848542,156981021
2020,142848540,156981022
2020,142848549,156996748
2020,142846432,156996745
2020,142846430,156981023
2020,142846426,156981023
2020,142848546,156996745
2020,142846449,156981045
2020,142848566,156981048
2020,142846458,156996773
2020,142846457,156996768
2020,142848573,156981059
2020,142846468,156996782
2020,142848582,156981067
2020,142846498,156996804
2020,142846506,156996815
2020,142848609,156996815
2020,142848612,156996814
2020,142846506,156996814
2020,142848635,156996844
2020,142848639,156996850
2020,142848639,156981117
2020,142848642,156981120
2020,142848642,156981121
2020,142848649,156981131
2020,142848651,156981133
2020,142846550,156981144
2020,142846557,156981158
2020,142846568,156981171
2020,142848704,156996905
2020,142848704,156996903
2020,142846592,157001185
2020,142848708,157001182
2020,142846599,156996915
2020,142846600,156996917
2020,142846609,156996929
2020,142846608,156996929
2020,142848728,156996936
2020,142846620,157001208
2020,142846620,157001207
2020,142848748,156996946
2020,142846623,156996946
2020,142848747,157001216
2020,148938455,163073625
2020,148938473,163073644
2020,148938473,163073641
2020,148938465,163073633
2020,148938476,163073634
2020,148938478,163073633
2020,148938475,163073633
2020,148938468,163073633
2020,148938468,163073635
2020,148938463,163073633
2020,148938477,163073633
2020,148938491,163073662
2020,148938496,163073666
2020,148938530,163073702
2020,148938599,163073761
2020,137572428,151623858
2020,137577016,151623867
2020,137572445,151632283
2020,137572445,151632284
2020,137577032,151632297
2020,137577039,151632306
2020,137572477,151623896
2020,137572496,151632333
2020,137577095,151623945
2020,137577127,151632406
2020,137577143,151623978
2020,137572545,151632419
2020,137572564,151632446
2020,137577196,151632476
2020,137572617,151624050
2020,137577266,151632563
2020,137577269,151632564
2020,137572679,151632563
2020,137577263,151632563
2020,137572674,151632563
2020,137572680,151632564
2020,137577280,151624111
2020,137577322,151624139
2020,137577328,151624149
2020,137572782,151632664
2020,137577359,151624188
2020,137577378,151632688
2020,137572814,151624220
2020,137572816,151624221
2020,137572833,151632712
2020,137577417,151624258
2020,137572890,151632767
2020,137572900,151624311
2020,137577460,151632774
2020,137577017,151623870
2020,137577031,151623884
2020,137572468,151632307
2020,137572484,151632325
2020,137572497,151623912
2020,137572512,151632365
2020,137577140,151623976
2020,137577161,151632437
2020,137572626,151624060
2020,137577235,151632523
2020,137572675,151624096
2020,137572676,151624096
2020,137572678,151632565
2020,137572695,151632579
2020,137572695,151632580
2020,137577311,151632611
2020,137572743,151632632
2020,137577352,151624179
2020,137572788,151624190
2020,137577423,151624264
2020,137577446,151624295
2020,137577457,151632773
2020,137577467,151624320
2020,137572377,151623816
2020,137576948,151623816
2020,137572373,151623816
2020,137572375,151623816
2020,137572427,151632260
2020,137577015,151623863
2020,137572446,151623875
2020,137577026,151623878
2020,137577034,151632299
2020,137572465,151632304
2020,137572482,151632324
2020,137572504,151632344
2020,137577078,151632354
2020,137577078,151632355
2020,137577100,151632369
2020,137577100,151632370
2020,137577131,151623967
2020,137577145,151623979
2020,137572548,151632423
2020,137572565,151623996
2020,137577216,151632505
2020,137577222,151632510
2020,137577222,151632509
2020,137572633,151632527
2020,137577238,151632527
2020,137572633,151632528
2020,137572683,151624102
2020,137572733,151632624
2020,137572797,151632673
2020,137572797,151624199
2020,137572796,151632673
2020,137572854,151624266
2020,137572869,151632749
2020,137577445,151624292
2020,137572881,151624292
2020,137577452,151632770
2020,137577912,151624325
2020,137577912,151624326
2020,137572403,151623833
2020,137572408,151632234
2020,137572418,151632252
2020,137577036,151632302
2020,137572476,151632312
2020,137572476,151632313
2020,137572491,151623907
2020,137577093,151632367
2020,137577115,151623954
2020,137577126,151632397
2020,137577125,151632396
2020,137572542,151632413
2020,137572551,151623982
2020,137572563,151632447
2020,137577223,151624047
2020,137577249,151624075
2020,137577265,151632567
2020,137577307,151632608
2020,137577319,151624137
2020,137572745,151632631
2020,137572745,151624148
2020,137572771,151632659
2020,137572790,151632669
2020,137577368,151624204
2020,137572808,151632691
2020,137577396,151632702
2020,137577415,151624257
2020,137572850,151624262
2020,137577906,151632779
2020,137576937,151632191
2020,137576942,151632191
2020,137576935,151632191
2020,137572399,151623831
2020,137572407,151623843
2020,137572413,151632245
2020,137572437,151632272
2020,137577035,151623882
2020,137572458,151623882
2020,137572461,151623881
2020,137572458,151623881
2020,137572460,151623881
2020,137572488,151632329
2020,137572505,151632346
2020,137577074,151623917
2020,137577074,151623918
2020,137572521,151623952
2020,137577137,151623966
2020,137577137,151632409
2020,137577150,151623984
2020,137572575,151632461
2020,137577189,151632468
2020,137577188,151624013
2020,137577188,151632468
2020,137577197,151632479
2020,137577208,151624039
2020,137577219,151624045
2020,137572628,151632522
2020,137572630,151632524
2020,137572631,151632521
2020,137577245,151624070
2020,137572658,151632550
2020,137572658,151624084
2020,137572668,151632561
2020,137577275,151624108
2020,137572706,151632596
2020,137577300,151624129
2020,137577299,151624129
2020,137572721,151624129
2020,137577301,151624129
2020,137572720,151624129
2020,137572784,151624184
2020,137577366,151624200
2020,137577376,151632686
2020,137577376,151632684
2020,137577391,151624227
2020,137577401,151632711
2020,137572849,151632728
2020,137577431,151632745
2020,137577431,151632743
2020,137577436,151624281
2020,137577436,151624280
2020,137572880,151632762
2020,137572400,151632222
2020,137572400,151632223
2020,137576990,151623851
2020,137572414,151632246
2020,137572451,151632286
2020,137572451,151632287
2020,137572453,151632286
2020,137577038,151623888
2020,137577048,151623894
2020,137577065,151623916
2020,137577073,151623923
2020,137577163,151623992
2020,137577163,151632440
2020,137577171,151623999
2020,137577170,151632449
2020,137577190,151632473
2020,137572606,151624036
2020,137572615,151624048
2020,137572636,151624066
2020,137577253,151624083
2020,137577284,151624113
2020,137577288,151624117
2020,137577288,151624116
2020,137572722,151632607
2020,137577318,151632621
2020,137572749,151624156
2020,137577399,151624235
2020,137577402,151632713
2020,137572901,151624314
2020,137577910,151624323
2020,137572404,151623840
2020,137576992,151632242
2020,137577009,151623857
2020,137572480,151623900
2020,137572498,151632337
2020,137572498,151623911
2020,137577070,151623922
2020,137577090,151623939
2020,137577094,151623940
2020,137572516,151623940
2020,137577096,151623940
2020,137572516,151623942
2020,137572546,151632422
2020,137572599,151632490
2020,137572608,151624037
2020,137577248,151632540
2020,137572649,151632542
2020,137572693,151632576
2020,137572693,151632578
2020,137577306,151624130
2020,137577303,151624130
2020,137572735,151632625
2020,137572773,151624171
2020,137572795,151632674
2020,137572825,151632703
2020,137577410,151624251
2020,137572841,151624248
2020,137577418,151624259
2020,137577427,151632744
2020,137577451,151624300
2020,148824979,162963248
2020,148828352,162963450
2020,149051180,163181052
2020,149047379,163181056
2020,148825277,162963557
2020,149047168,163185368
2020,149047192,163180879
2020,149050678,163180585
2020,149050691,163180592
2020,149050735,163185109
2020,149050753,163180653
2020,149046981,163180708
2020,149050839,163180740
2020,149047039,163185232
2020,149050859,163185233
2020,149050871,163185245
2020,149050868,163180769
2020,149050886,163185264
2020,149047091,163180797
2020,149050913,163180808
2020,149050924,163180813
2020,149050943,163185334
2020,149047152,163185346
2020,149050954,163185346
2020,149050958,163185356
2020,149046882,163185076
2020,149046896,163180607
2020,149050708,163180607
2020,149046906,163180618
2020,149050738,163185114
2020,149050750,163185117
2020,149050792,163180695
2020,149050803,163185168
2020,149050801,163185168
2020,149047016,163185212
2020,149047048,163185240
2020,149050891,163180790
2020,147197435,161343262
2020,147197545,161339412
2020,147200721,161343355
2020,147197571,161339433
2020,147197628,161343453
2020,147197658,161339527
2020,147200861,161343498
2020,147200862,161343495
2020,147197693,161339563
2020,147197711,161343546
2020,149047178,163185375
2020,149050997,163185384
2020,149051068,163185472
2020,149047315,163185509
2020,149051113,163185523
2020,149047328,163180993
2020,149051121,163180993
2020,149051144,163185545
2020,149051081,163185486
2020,149051082,163185486
2020,149047286,163185487
2020,149047298,163185497
2020,149047320,163180983
2020,149051118,163180994
2020,149051119,163180994
2020,149051141,163181014
2020,148824583,162962842
2020,148828325,162958198
2020,149046897,163185093
2020,149050728,163185104
2020,149050755,163180655
2020,149050776,163180673
2020,149050796,163180699
2020,149046984,163180713
2020,149047020,163185216
2020,149047034,163180752
2020,149047043,163185235
2020,149047056,163180771
2020,149050872,163180771
2020,149047065,163185257
2020,149047081,163185274
2020,149047077,163185274
2020,149050912,163180807
2020,149050921,163185307
2020,149047129,163180827
2020,149050939,163180825
2020,149050953,163185344
2020,149047147,163185344
2020,149047160,163185360
2020,149046914,163185105
2020,149046917,163185105
2020,149050683,163185069
2020,149050747,163185116
2020,149046935,163180656
2020,149046950,163180672
2020,149050804,163180705
2020,149046986,163180714
2020,149050814,163185183
2020,149047010,163180729
2020,149047042,163180759
2020,149050875,163180774
2020,149047072,163185263
2020,149050904,163185287
2020,149047132,163185331
2020,149050992,163180872
2020,149050991,163180872
2020,149047209,163185404
2020,147197520,161339387
2020,147200733,161339424
2020,147200772,161343408
2020,147197666,161339528
2020,147197663,161339528
2020,147197743,161343565
2020,147197744,161343565
2020,147197819,161339725
2020,147197819,161339723
2020,147197866,161343669
2020,147202996,161343759
2020,147203040,161343805
2020,147000583,161137532
2020,147003403,161141354
2020,147000583,161141352
2020,147000586,161137532
2020,147000583,161137534
2020,147000613,161137561
2020,147003435,161141394
2020,147000619,161141394
2020,147003445,161137577
2020,147000670,161141448
2020,147003487,161141457
2020,147003487,161137626
2020,147003495,161141468
2020,147000725,161141513
2020,147000729,161141517
2020,147003556,161137691
2020,147003566,161141546
2020,147000760,161141547
2020,147003573,161141547
2020,147000762,161141547
2020,147003570,161141547
2020,147000774,161141558
2020,147000774,161137720
2020,147000785,161141570
2020,147000795,161141579
2020,147000809,161141601
2020,147000810,161141604
2020,147000844,161141633
2020,147003648,161141633
2020,147003660,161137782
2020,147000854,161137782
2020,147000861,161137793
2020,147000885,161141673
2020,147000899,161137824
2020,147000911,161137830
2020,147000939,161137858
2020,147003747,161141742
2020,147000977,161141765
2020,147003809,161137926
2020,147001045,161141832
2020,147001046,161141832
2020,147001068,161141849
2020,147003866,161141866
2020,147003875,161138004
2020,147003875,161138005
2020,147001102,161138014
2020,147001100,161138014
2020,147003919,161141898
2020,147001132,161138044
2020,147001160,161138086
2020,147004062,161142015
2020,147004078,161138191
2020,147004115,161142075
2020,147004135,161142102
2020,147004140,161138276
2020,147001359,161138295
2020,147001359,161138296
2020,147004170,161142138
2020,147004170,161142137
2020,147001373,161142147
2020,147001385,161142155
2020,147001423,161142196
2020,147004243,161142206
2020,147001478,161138390
2020,147001487,161138394
2020,147004310,161142286
2020,147004340,161142316
2020,147001587,161138487
2020,147001616,161142379
2020,147001626,161138530
2020,147004429,161142393
2020,147004444,161138552
2020,147004443,161138551
2020,147001704,161138605
2020,147004578,161142520
2020,147004595,161142531
2020,147004594,161142531
2020,147001771,161142531
2020,147004629,161138724
2020,147004629,161138721
2020,147004629,161138725
2020,147001847,161138757
2020,147001854,161138771
2020,147004741,161142670
2020,147004741,161142671
2020,147004741,161142669
2020,147001915,161138838
2020,147004763,161142694
2020,147001936,161138849
2020,147001943,161138856
2020,147001955,161138872
2020,147001965,161142755
2020,147001966,161138888
2020,147001965,161138888
2020,147004830,161138911
2020,147001986,161138915
2020,147004900,161138972
2020,147004898,161138972
2020,147004900,161142833
2020,147004898,161142833
2020,147002083,161139019
2020,147004938,161142867
2020,147002117,161139048
2020,147002175,161142963
2020,147002175,161142964
2020,147002241,161139172
2020,147002247,161139175
2020,147002247,161139176
2020,147005114,161143048
2020,147005138,161143068
2020,147002283,161139220
2020,147005168,161143092
2020,147005168,161143093
2020,147005211,161143126
2020,147005211,161139268
2020,147005216,161143137
2020,147005217,161143136
2020,147002363,161143161
2020,147002388,161139304
2020,147002425,161143222
2020,147002442,161139358
2020,147002451,161139367
2020,147005328,161143268
2020,147005336,161139396
2020,147005347,161139409
2020,147005382,161143334
2020,147002535,161143336
2020,147002536,161143334
2020,147002537,161143334
2020,147002535,161143334
2020,147002538,161143334
2020,147002610,161143429
2020,147002628,161139503
2020,147000226,161137130
2020,147000254,161137163
2020,147000328,161135297
2020,147000328,161137244
2020,146997314,161135302
2020,147000333,161135301
2020,147000333,161135300
2020,147000331,161135302
2020,147000351,161137270
2020,147000371,161137283
2020,147000579,161137523
2020,147000585,161137537
2020,147000589,161141364
2020,147003475,161137609
2020,147000669,161141447
2020,147000693,161141476
2020,147000704,161141495
2020,147000704,161141494
2020,147003558,161137694
2020,147000752,161141541
2020,147000750,161141541
2020,147000767,161141556
2020,147000860,161137789
2020,147003675,161137797
2020,147000864,161137797
2020,147000895,161137817
2020,147000948,161137865
2020,147000964,161137875
2020,147001008,161141801
2020,147001016,161141807
2020,147001016,161141806
2020,147003831,161137956
2020,147001065,161137981
2020,147001085,161141864
2020,147001095,161138008
2020,147001104,161141882
2020,147001113,161141891
2020,147001118,161138031
2020,147003931,161138045
2020,147001143,161138066
