DATA_YEAR,AGENCY_ID,INCIDENT_ID,NIBRS_MONTH_ID,CARGO_THEFT_FLAG,SUBMISSION_DATE,INCIDENT_DATE,REPORT_DATE_FLAG,INCIDENT_HOUR,CLEARED_EXCEPT_ID,CLEARED_EXCEPT_DATE,INCIDENT_STATUS,DATA_HOME,ORIG_FORMAT,DID
2020,5659,133792248,8567238,,01-FEB-21,29-NOV-20,,15,6,,0,C,F,93380572
2020,5659,133792251,8567238,,01-FEB-21,06-NOV-20,,2,6,,0,C,F,93380578
2020,5659,133792258,8567238,,01-FEB-21,24-NOV-20,,12,6,,0,C,F,93380597
2020,5659,133792270,8567238,,01-FEB-21,20-NOV-20,,10,6,,0,C,F,93382217
2020,5659,133792291,8554545,N,01-FEB-21,28-MAY-20,,15,6,,0,C,F,93382250
2020,5659,133792307,8532866,N,01-FEB-21,27-SEP-20,,13,6,,0,C,F,93382270
2020,5659,133792315,8567238,N,01-FEB-21,20-NOV-20,,0,6,,0,C,F,93382282
2020,5659,133792341,8539830,,01-FEB-21,03-DEC-20,,17,6,,0,C,F,93382318
2020,5659,133792358,8567238,,01-FEB-21,07-NOV-20,,12,6,,0,C,F,93380754
2020,5659,133792372,8539830,,01-FEB-21,01-DEC-20,,23,6,,0,C,F,93382368
2020,5659,133792385,8572330,,01-FEB-21,31-OCT-20,,22,6,,0,C,F,93382383
2020,5659,133792400,8567238,,01-FEB-21,12-NOV-20,,7,2,13-NOV-20,0,C,F,93382405
2020,5659,133792430,8572330,N,01-FEB-21,30-OCT-20,,12,6,,0,C,F,93380860
2020,5659,133788154,8539830,,01-FEB-21,13-DEC-20,,9,6,,0,C,F,93380872
2020,5659,133792442,8539830,,01-FEB-21,23-DEC-20,,21,6,,0,C,F,93380891
2020,5659,133792448,8572330,,01-FEB-21,05-OCT-20,,21,6,,0,C,F,93380902
2020,5659,133788207,8539830,N,01-FEB-21,09-DEC-20,,0,6,,0,C,F,93382501
2020,5659,133792481,8532866,N,01-FEB-21,20-SEP-20,,0,6,,0,C,F,93380959
2020,5659,133792512,8539830,,01-FEB-21,10-DEC-20,,21,6,,0,C,F,93381006
2020,5659,133792516,8539830,,01-FEB-21,15-DEC-20,,2,6,,0,C,F,93381010
2020,5659,133792522,8572330,,01-FEB-21,12-OCT-20,,20,6,,0,C,F,93381021
2020,5659,133792563,8567238,N,01-FEB-21,30-NOV-20,,1,6,,0,C,F,93382660
2020,5659,133792565,8539830,N,01-FEB-21,09-DEC-20,,15,6,,0,C,F,93382670
2020,5659,133792581,8567238,,01-FEB-21,18-NOV-20,,20,2,02-DEC-20,0,C,F,93382695
2020,5659,133792620,8539830,,01-FEB-21,06-DEC-20,,23,6,,0,C,F,93382754
2020,5659,133792635,8532866,,01-FEB-21,12-SEP-20,,9,2,15-SEP-20,0,C,F,93381192
2020,5659,133792664,8572330,,01-FEB-21,28-OCT-20,,20,6,,0,C,F,93382839
2020,5659,133792698,8520426,,01-FEB-21,24-AUG-20,,17,6,,0,C,F,93382885
2020,5659,133788463,8572330,,01-FEB-21,03-OCT-20,,0,6,,0,C,F,93382920
2020,5659,133792735,8520426,,01-FEB-21,28-AUG-20,,0,6,,0,C,F,93381349
2020,5659,133792749,8572330,,01-FEB-21,20-OCT-20,,13,2,22-OCT-20,0,C,F,93381384
2020,5659,133788507,8572330,,01-FEB-21,29-OCT-20,,9,6,,0,C,F,93382979
2020,5659,133792769,8532866,,01-FEB-21,14-SEP-20,,2,6,,0,C,F,93381415
2020,5659,133788547,8539830,,01-FEB-21,07-DEC-20,,4,6,,0,C,F,93381456
2020,5659,133792855,8532866,,01-FEB-21,25-SEP-20,,20,6,,0,C,F,93381546
2020,5659,133792869,8532866,,01-FEB-21,06-SEP-20,,15,6,,0,C,F,93381571
2020,5659,133788632,8567238,,01-FEB-21,25-NOV-20,,7,2,27-NOV-20,0,C,F,93383182
2020,5659,133792893,8539830,N,01-FEB-21,10-DEC-20,,0,6,,0,C,F,93381598
2020,5659,133792907,8572330,N,01-FEB-21,22-OCT-20,,5,6,,0,C,F,93386643
2020,5659,133792925,8572330,,01-FEB-21,20-OCT-20,,10,6,,0,C,F,93386663
2020,5659,133792931,8567238,,01-FEB-21,13-NOV-20,,9,6,,0,C,F,93386670
2020,5659,133792940,8572330,N,01-FEB-21,14-OCT-20,,0,6,,0,C,F,93383260
2020,5659,133792943,8539830,,01-FEB-21,19-DEC-20,,12,6,,0,C,F,93386686
2020,5659,133788728,8539830,N,01-FEB-21,14-DEC-20,,18,6,,0,C,F,93386737
2020,5659,133793003,8567238,N,01-FEB-21,13-NOV-20,,12,6,,0,C,F,93386769
2020,5659,133793026,8539830,N,01-FEB-21,14-DEC-20,,15,6,,0,C,F,93386802
2020,5659,133793053,8532866,N,01-FEB-21,01-SEP-20,,0,6,,0,C,F,93383415
2020,5659,133788788,8539830,,01-FEB-21,07-DEC-20,,15,6,,0,C,F,93383435
2020,5659,133793075,8539830,,01-FEB-21,17-DEC-20,,2,2,18-DEC-20,0,C,F,93386876
2020,5659,133793095,8539830,,01-FEB-21,09-DEC-20,,14,6,,0,C,F,93383495
2020,5659,133793098,8532866,,01-FEB-21,29-SEP-20,,16,6,,0,C,F,93386906
2020,5659,133791209,8520426,,01-FEB-21,19-AUG-20,,18,6,,0,C,F,93374708
2020,5659,133791220,8520426,,01-FEB-21,22-AUG-20,,19,6,,0,C,F,93378965
2020,5659,133791239,8520426,,01-FEB-21,25-AUG-20,,19,6,,0,C,F,93374758
2020,5659,133791259,8520426,,01-FEB-21,30-AUG-20,,16,6,,0,C,F,93379023
2020,5659,133791298,8520426,,01-FEB-21,20-AUG-20,,18,6,,0,C,F,93374837
2020,5659,133791303,8520426,N,01-FEB-21,22-AUG-20,,9,6,,0,C,F,93379064
2020,5659,133791445,8567238,,01-FEB-21,25-NOV-20,,22,6,,0,C,F,93375953
2020,5659,133791498,8530674,,01-FEB-21,03-JUN-20,,0,6,,0,C,F,93376028
2020,5659,133791504,8567238,,01-FEB-21,22-NOV-20,,1,6,,0,C,F,93379364
2020,5659,133791514,8532866,,01-FEB-21,25-SEP-20,,18,6,,0,C,F,93379372
2020,5659,133791532,8539830,,01-FEB-21,06-DEC-20,,2,6,,0,C,F,93376070
2020,5659,133791552,8567238,N,01-FEB-21,14-NOV-20,,16,6,,0,C,F,93379416
2020,5659,133791577,8572330,,01-FEB-21,15-OCT-20,,22,6,,0,C,F,93379472
2020,5659,133791581,8539830,,01-FEB-21,08-DEC-20,,17,2,14-DEC-20,0,C,F,93379481
2020,5659,133791584,8567238,N,01-FEB-21,02-NOV-20,,6,6,,0,C,F,93376151
2020,5659,133787360,8532866,N,01-FEB-21,26-SEP-20,,16,6,,0,C,F,93376182
2020,5659,133786388,8532866,,01-FEB-21,01-SEP-20,,10,2,03-SEP-20,0,C,F,93374926
2020,5659,133791321,8532866,,01-FEB-21,14-SEP-20,,13,6,,0,C,F,93374958
2020,5659,133786504,8532866,N,01-FEB-21,14-SEP-20,,8,6,,0,C,F,93375057
2020,5659,133791338,8520426,,01-FEB-21,30-AUG-20,,0,6,,0,C,F,93375092
2020,5659,133791341,8532866,,01-FEB-21,15-SEP-20,,13,6,,0,C,F,93379125
2020,5659,133786581,8532866,,01-FEB-21,13-SEP-20,,18,6,,0,C,F,93375152
2020,5659,133791353,8532866,N,01-FEB-21,12-SEP-20,,18,6,,0,C,F,93375198
2020,5659,133791361,8532866,N,01-FEB-21,08-SEP-20,,23,6,,0,C,F,93379151
2020,5659,133786771,8532866,,01-FEB-21,02-SEP-20,,9,6,,0,C,F,93375362
2020,5659,133791612,8532866,,01-FEB-21,10-SEP-20,,18,6,,0,C,F,93376197
2020,5659,133791631,8539830,,01-FEB-21,20-DEC-20,,17,6,,0,C,F,93379557
2020,5659,133791660,8532866,,01-FEB-21,02-SEP-20,,21,2,08-SEP-20,0,C,F,93376274
2020,5659,133791672,8532866,,01-FEB-21,23-SEP-20,,19,6,,0,C,F,93379618
2020,5659,133791689,8539830,,01-FEB-21,20-DEC-20,,16,6,,0,C,F,93376321
2020,5659,133791736,8567238,,01-FEB-21,15-NOV-20,,9,6,,0,C,F,93376398
2020,5659,133791742,8567238,N,01-FEB-21,05-NOV-20,,6,6,,0,C,F,93379745
2020,5659,133787523,8532866,N,01-FEB-21,29-SEP-20,,17,6,,0,C,F,93379792
2020,5659,133787530,8572330,N,01-FEB-21,16-OCT-20,,17,6,,0,C,F,93376474
2020,5659,133787543,8572330,,01-FEB-21,25-OCT-20,,19,6,,0,C,F,93379825
2020,5659,133791810,8567238,,01-FEB-21,24-NOV-20,,22,6,,0,C,F,93376530
2020,5659,133787578,8572330,,01-FEB-21,01-OCT-20,,13,6,,0,C,F,93376565
2020,5659,133791863,8539830,,01-FEB-21,21-DEC-20,,18,6,,0,C,F,93376602
2020,5659,133791869,8539830,N,01-FEB-21,06-DEC-20,,8,6,,0,C,F,93376606
2020,5659,133787621,8567238,,01-FEB-21,09-NOV-20,,23,2,13-NOV-20,0,C,F,93376621
2020,5659,133791880,8572330,,01-FEB-21,31-OCT-20,,23,6,,0,C,F,93379957
2020,5659,133791904,8539830,N,01-FEB-21,01-DEC-20,,19,6,,0,C,F,93381671
2020,5659,133787664,8567238,,01-FEB-21,14-NOV-20,,11,6,,0,C,F,93381674
2020,5659,133791913,8539830,,01-FEB-21,16-DEC-20,,13,6,,0,C,F,93381688
2020,5659,133791924,8532866,,01-FEB-21,09-SEP-20,,12,6,,0,C,F,93380034
2020,5659,133791958,8567238,,01-FEB-21,02-NOV-20,,15,6,,0,C,F,93380086
2020,5659,133791965,8532866,N,01-FEB-21,14-SEP-20,,20,6,,0,C,F,93381756
2020,5659,133791971,8539830,N,01-FEB-21,16-DEC-20,,12,6,,0,C,F,93380107
2020,5659,133791988,8539830,N,01-FEB-21,07-DEC-20,,4,6,,0,C,F,93381791
2020,5659,133792000,8539830,N,01-FEB-21,26-DEC-20,,23,6,,0,C,F,93381809
2020,5659,133792006,8572330,N,01-FEB-21,30-OCT-20,,13,6,,0,C,F,93380175
2020,5659,133787773,8572330,N,01-FEB-21,07-OCT-20,,17,6,,0,C,F,93381850
2020,5659,133792032,8539830,N,01-FEB-21,07-DEC-20,,0,6,,0,C,F,93380224
2020,5659,133787800,8567238,N,01-FEB-21,06-NOV-20,,12,6,,0,C,F,93380260
2020,5659,133787827,8567238,,01-FEB-21,15-NOV-20,,6,6,,0,C,F,93380316
2020,5659,133787833,8567238,,01-FEB-21,13-NOV-20,,20,6,,0,C,F,93381943
2020,5659,133792095,8572330,N,01-FEB-21,22-OCT-20,,13,6,,0,C,F,93381953
2020,5659,133792109,8532866,,01-FEB-21,28-SEP-20,,17,6,,0,C,F,93381971
2020,5659,133792120,8539830,N,01-FEB-21,21-DEC-20,,12,6,,0,C,F,93381984
2020,5659,133787876,8567238,,01-FEB-21,20-NOV-20,,22,6,,0,C,F,93382013
2020,5659,133792147,8539830,,01-FEB-21,30-DEC-20,,20,6,,0,C,F,93380409
2020,5659,133792159,8567238,N,01-FEB-21,17-NOV-20,,21,6,,0,C,F,93382064
2020,5659,133792183,8567238,N,01-FEB-21,18-NOV-20,,19,6,,0,C,F,93380473
2020,5659,133792207,8572330,,01-FEB-21,27-OCT-20,,12,6,,0,C,F,93380512
2020,5659,133792221,8539830,,01-FEB-21,20-DEC-20,,9,6,,0,C,F,93380534
2020,5659,133792230,8532866,,01-FEB-21,18-SEP-20,,17,2,23-SEP-20,0,C,F,93382153
2020,5659,133792250,8520426,N,01-FEB-21,31-AUG-20,,12,6,,0,C,F,93380571
2020,5659,133792272,8539830,,01-FEB-21,31-DEC-20,,23,6,,0,C,F,93380618
2020,5659,133792289,8567238,,01-FEB-21,12-NOV-20,,0,6,,0,C,F,93382248
2020,5659,133792294,8532866,,01-FEB-21,21-SEP-20,,13,6,,0,C,F,93380655
2020,5659,133788043,8532866,,01-FEB-21,23-SEP-20,,1,2,14-OCT-20,0,C,F,93380669
2020,5659,133792370,8532866,,01-FEB-21,18-SEP-20,,14,6,,0,C,F,93380781
2020,5659,133792402,8539830,,01-FEB-21,18-DEC-20,,9,6,,0,C,F,93380831
2020,5659,133792416,8572330,,01-FEB-21,21-OCT-20,,22,6,,0,C,F,93382420
2020,5659,133788148,8532866,,01-FEB-21,19-SEP-20,,0,6,,0,C,F,93380859
2020,5659,133792447,8567238,N,01-FEB-21,11-NOV-20,,21,6,,0,C,F,93380901
2020,5659,133792453,8572330,,01-FEB-21,09-OCT-20,,22,6,,0,C,F,93380924
2020,5659,133792504,8539830,,01-FEB-21,25-DEC-20,,10,2,30-DEC-20,0,C,F,93380999
2020,5659,133792585,8539830,,01-FEB-21,21-DEC-20,,18,6,,0,C,F,93381114
2020,5659,133792628,8539830,,01-FEB-21,15-DEC-20,,13,6,,0,C,F,93381183
2020,5659,133792638,8520426,N,01-FEB-21,13-AUG-20,,18,6,,0,C,F,93382790
2020,5659,133788390,8567238,N,01-FEB-21,24-NOV-20,,13,6,,0,C,F,93382815
2020,5659,133788402,8572330,,01-FEB-21,12-OCT-20,,21,2,16-OCT-20,0,C,F,93382836
2020,5659,133792689,8567238,,01-FEB-21,08-NOV-20,,15,6,,0,C,F,93382873
2020,5659,133792702,8572330,N,01-FEB-21,11-OCT-20,,8,6,,0,C,F,93381289
2020,5659,133792714,8572330,,01-FEB-21,09-OCT-20,,19,6,,0,C,F,93382919
2020,5659,133792719,8572330,N,01-FEB-21,05-OCT-20,,17,6,,0,C,F,93382924
2020,5659,133791388,8532866,,01-FEB-21,23-SEP-20,,8,6,,0,C,F,93379190
2020,5659,133791399,8532866,,01-FEB-21,24-SEP-20,,9,6,,0,C,F,93375651
2020,5659,133791413,8532866,,01-FEB-21,26-SEP-20,,7,6,,0,C,F,93375720
2020,5659,133787098,8523652,N,01-FEB-21,31-JUL-20,,10,6,,0,C,F,93375766
2020,5659,133791428,8532866,,01-FEB-21,26-SEP-20,,20,6,,0,C,F,93375838
2020,5659,133791435,8532866,N,01-FEB-21,02-SEP-20,,9,6,,0,C,F,93375859
2020,5659,133788473,8539830,N,01-FEB-21,16-DEC-20,,8,6,,0,C,F,93382936
2020,5659,133788496,8532866,,01-FEB-21,07-SEP-20,,1,2,15-SEP-20,0,C,F,93381375
2020,5659,133788509,8539830,,01-FEB-21,20-DEC-20,,23,6,,0,C,F,93382977
2020,5659,133788541,8572330,N,01-FEB-21,13-OCT-20,,19,6,,0,C,F,93383019
2020,5659,133792793,8567238,,01-FEB-21,10-NOV-20,,19,2,13-NOV-20,0,C,F,93383034
2020,5659,133788561,8572330,N,01-FEB-21,18-OCT-20,,20,6,,0,C,F,93381470
2020,5659,133792856,8539830,,01-FEB-21,17-DEC-20,,10,6,,0,C,F,93381552
2020,5659,133792863,8572330,N,01-FEB-21,25-OCT-20,,0,6,,0,C,F,93381554
2020,5659,133788638,8539830,,01-FEB-21,21-DEC-20,,11,6,,0,C,F,93383185
2020,5659,133788675,8572330,,01-FEB-21,12-OCT-20,,20,6,,0,C,F,93383227
2020,5659,133792924,8572330,,01-FEB-21,10-OCT-20,,0,6,,0,C,F,93383244
2020,5659,133792935,8572330,,01-FEB-21,27-OCT-20,,13,6,,0,C,F,93386677
2020,5659,133792944,8572330,,01-FEB-21,04-OCT-20,,23,6,,0,C,F,93383268
2020,5659,133788705,8567238,,01-FEB-21,26-NOV-20,,6,6,,0,C,F,93383284
2020,5659,133792962,8567238,N,01-FEB-21,22-NOV-20,,0,6,,0,C,F,93386711
2020,5659,133793002,8539830,N,01-FEB-21,07-DEC-20,,0,6,,0,C,F,93383345
2020,5659,133788752,8539830,,01-FEB-21,14-DEC-20,,4,6,,0,C,F,93386783
2020,5659,133793019,8572330,,01-FEB-21,24-OCT-20,,4,2,28-OCT-20,0,C,F,93383369
2020,5659,133793024,8572330,N,01-FEB-21,07-OCT-20,,19,6,,0,C,F,93383375
2020,5659,133793032,8532866,N,01-FEB-21,21-SEP-20,,0,6,,0,C,F,93383387
2020,5659,133793047,8567238,,01-FEB-21,25-NOV-20,,14,6,,0,C,F,93383410
2020,5659,133793052,8572330,N,01-FEB-21,12-OCT-20,,19,6,,0,C,F,93386833
2020,5659,133793122,8572330,,01-FEB-21,09-OCT-20,,19,6,,0,C,F,93386954
2020,5659,133788864,8572330,,01-FEB-21,31-OCT-20,,2,6,,0,C,F,93383584
2020,5659,133793145,8567238,N,01-FEB-21,06-NOV-20,,12,6,,0,C,F,93383594
2020,5659,133793154,8520426,,01-FEB-21,23-AUG-20,,15,2,27-AUG-20,0,C,F,93383606
2020,5659,133961309,8567238,,03-FEB-21,12-NOV-20,,20,6,,0,C,F,93744396
2020,5659,133961464,8520426,N,03-FEB-21,08-AUG-20,,0,6,,0,C,F,93744618
2020,5659,133959549,8572330,,03-FEB-21,15-OCT-20,,11,6,,0,C,F,93746650
2020,5659,133959595,8539830,N,03-FEB-21,13-DEC-20,,0,6,,0,C,F,93746718
2020,5659,133961716,8567238,,03-FEB-21,17-NOV-20,,19,6,,0,C,F,93744953
2020,5659,133961753,8572330,,03-FEB-21,27-OCT-20,,18,6,,0,C,F,93746950
2020,5659,133791315,8532866,,01-FEB-21,06-SEP-20,,9,6,,0,C,F,93374905
2020,5659,133791324,8520426,N,01-FEB-21,13-AUG-20,,17,6,,0,C,F,93379100
2020,5659,133791327,8532866,,01-FEB-21,27-SEP-20,,22,6,,0,C,F,93375005
2020,5659,133791330,8532866,N,01-FEB-21,01-SEP-20,,18,6,,0,C,F,93379104
2020,5659,133791335,8532866,,01-FEB-21,08-SEP-20,,21,6,,0,C,F,93375061
2020,5659,133786546,8532866,N,01-FEB-21,07-SEP-20,,23,6,,0,C,F,93375105
2020,5659,133791348,8532866,,01-FEB-21,15-SEP-20,,0,6,,0,C,F,93375157
2020,5659,133791349,8520426,N,01-FEB-21,08-AUG-20,,23,6,,0,C,F,93379135
2020,5659,133791354,8532866,,01-FEB-21,21-SEP-20,,3,6,,0,C,F,93375209
2020,5659,133791370,8532866,,01-FEB-21,06-SEP-20,,0,6,,0,C,F,93379164
2020,5659,133791378,8532866,,01-FEB-21,10-SEP-20,,0,6,,0,C,F,93375428
2020,5659,133791384,8532866,,01-FEB-21,19-SEP-20,,23,6,,0,C,F,93379186
2020,5659,133791387,8532866,N,01-FEB-21,02-SEP-20,,11,6,,0,C,F,93379189
2020,5659,133791405,8532866,,01-FEB-21,21-SEP-20,,2,6,,0,C,F,93379210
2020,5659,133787154,8532866,,01-FEB-21,07-SEP-20,,17,6,,0,C,F,93379240
2020,5659,133791437,8532866,,01-FEB-21,26-SEP-20,,15,6,,0,C,F,93379249
2020,5659,133792178,8567238,,01-FEB-21,17-NOV-20,,9,6,,0,C,F,93382092
2020,5659,133792182,8539830,N,01-FEB-21,10-DEC-20,,21,6,,0,C,F,93380483
2020,5659,133792203,8567238,N,01-FEB-21,17-NOV-20,,10,6,,0,C,F,93380509
2020,5659,133792218,8567238,,01-FEB-21,26-NOV-20,,2,6,,0,C,F,93382133
2020,5659,133792231,8520426,N,01-FEB-21,07-AUG-20,,16,6,,0,C,F,93380553
2020,5659,133792247,8567238,,01-FEB-21,15-NOV-20,,15,6,,0,C,F,93380574
2020,5659,133787999,8567238,,01-FEB-21,25-NOV-20,,2,6,,0,C,F,93380593
2020,5659,133792268,8567238,,01-FEB-21,20-NOV-20,,20,6,,0,C,F,93380612
2020,5659,133788014,8539830,N,01-FEB-21,15-DEC-20,,18,6,,0,C,F,93380621
2020,5659,133788018,8567238,,01-FEB-21,24-NOV-20,,6,6,,0,C,F,93380627
2020,5659,133788042,8572330,,01-FEB-21,27-OCT-20,,16,6,,0,C,F,93382261
2020,5659,133792328,8532866,,01-FEB-21,02-SEP-20,,20,6,,0,C,F,93380705
2020,5659,133792333,8556271,N,01-FEB-21,21-APR-20,,0,6,,0,C,F,93380709
2020,5659,133792340,8567238,,01-FEB-21,07-NOV-20,,15,6,,0,C,F,93382317
2020,5659,133792351,8572330,N,01-FEB-21,24-OCT-20,,22,6,,0,C,F,93382327
2020,5659,133792355,8572330,N,01-FEB-21,31-OCT-20,,0,6,,0,C,F,93382339
2020,5659,133792386,8567238,N,01-FEB-21,29-NOV-20,,12,6,,0,C,F,93382379
2020,5659,133792412,8567238,,01-FEB-21,25-NOV-20,,19,4,30-NOV-20,0,C,F,93382412
2020,5659,133792423,8567238,N,01-FEB-21,16-NOV-20,,15,6,,0,C,F,93382427
2020,5659,133788158,8539830,,01-FEB-21,07-DEC-20,,13,6,,0,C,F,93380876
2020,5659,133792449,8539830,N,01-FEB-21,13-DEC-20,,8,6,,0,C,F,93380904
2020,5659,133792462,8572330,,01-FEB-21,30-OCT-20,,16,6,,0,C,F,93382480
2020,5659,133788201,8532866,N,01-FEB-21,25-SEP-20,,10,6,,0,C,F,93380945
2020,5659,133792479,8567238,N,01-FEB-21,01-NOV-20,,9,6,,0,C,F,93380961
2020,5659,133788234,8567238,,01-FEB-21,11-NOV-20,,12,6,,0,C,F,93382536
2020,5659,133788251,8567238,,01-FEB-21,24-NOV-20,,17,6,,0,C,F,93381011
2020,5659,133788256,8572330,,01-FEB-21,09-OCT-20,,1,6,,0,C,F,93382582
2020,5659,133792542,8567238,,01-FEB-21,21-NOV-20,,5,6,,0,C,F,93382621
2020,5659,133792549,8572330,N,01-FEB-21,25-OCT-20,,10,6,,0,C,F,93382643
2020,5659,133792580,8567238,,01-FEB-21,09-NOV-20,,17,6,,0,C,F,93382687
2020,5659,133792594,8539830,N,01-FEB-21,12-DEC-20,,0,6,,0,C,F,93382712
2020,5659,133788349,8567238,N,01-FEB-21,21-NOV-20,,17,2,29-DEC-20,0,C,F,93381158
2020,5659,133792618,8567238,,01-FEB-21,07-NOV-20,,12,6,,0,C,F,93382756
2020,5659,133788375,8532866,,01-FEB-21,20-SEP-20,,4,6,,0,C,F,93381190
2020,5659,133792636,8532866,,01-FEB-21,26-SEP-20,,1,6,,0,C,F,93381197
2020,5659,133788423,8567238,,01-FEB-21,25-NOV-20,,22,2,01-DEC-20,0,C,F,93382866
2020,5659,133792695,8539830,,01-FEB-21,10-DEC-20,,10,6,,0,C,F,93382881
2020,5659,133792715,8539830,,01-FEB-21,25-DEC-20,,0,6,,0,C,F,93381317
2020,5659,133792734,8532866,,01-FEB-21,13-SEP-20,,20,6,,0,C,F,93381351
2020,5659,133788501,8572330,,01-FEB-21,01-OCT-20,,21,6,,0,C,F,93382972
2020,5659,133792758,8520426,,01-FEB-21,27-AUG-20,,11,6,,0,C,F,93382981
2020,5659,133792773,8567238,N,01-FEB-21,03-NOV-20,,15,6,,0,C,F,93383009
2020,5659,133792780,8539830,,01-FEB-21,04-DEC-20,,8,6,,0,C,F,93381438
2020,5659,133792814,8567238,N,01-FEB-21,01-NOV-20,,10,6,,0,C,F,93381480
2020,5659,133788577,8539830,N,01-FEB-21,13-DEC-20,,0,6,,0,C,F,93383084
2020,5659,133792835,8539830,N,01-FEB-21,23-DEC-20,,17,6,,0,C,F,93383101
2020,5659,133792836,8572330,,01-FEB-21,29-OCT-20,,4,4,30-OCT-20,0,C,F,93381516
2020,5659,133788627,8572330,,01-FEB-21,28-OCT-20,,7,6,,0,C,F,93381580
2020,5659,133788637,8572330,N,01-FEB-21,10-OCT-20,,19,6,,0,C,F,93383183
2020,5659,133792963,8532866,N,01-FEB-21,14-SEP-20,,0,6,,0,C,F,93383294
2020,5659,133793013,8572330,,01-FEB-21,25-OCT-20,,21,6,,0,C,F,93386782
2020,5659,133793034,8532866,,01-FEB-21,08-SEP-20,,9,6,,0,C,F,93383391
2020,5659,133788780,8572330,,01-FEB-21,08-OCT-20,,9,6,,0,C,F,93383425
2020,5659,133788787,8539830,,01-FEB-21,14-DEC-20,,8,6,,0,C,F,93386847
2020,5659,133788816,8567238,N,01-FEB-21,26-NOV-20,,11,2,01-DEC-20,0,C,F,93386895
2020,5659,133788830,8572330,,01-FEB-21,20-OCT-20,,14,6,,0,C,F,93386919
2020,5659,133793113,8567238,,01-FEB-21,05-NOV-20,,20,6,,0,C,F,93386939
2020,5659,133788860,8567238,,01-FEB-21,24-NOV-20,,8,6,,0,C,F,93386964
2020,5659,133959292,8532866,,03-FEB-21,01-SEP-20,,0,6,,0,C,F,93744372
2020,5659,133961323,8554545,,03-FEB-21,01-MAY-20,,0,6,,0,C,F,93741351
2020,5659,133959333,8567238,,03-FEB-21,16-NOV-20,,12,2,18-JAN-21,0,C,F,93744437
2020,5659,133961367,8567238,,03-FEB-21,26-NOV-20,,5,6,,0,C,F,93741407
2020,5659,133961382,8539830,,03-FEB-21,02-DEC-20,,5,6,,0,C,F,93741437
2020,5659,133961405,8539830,,03-FEB-21,05-DEC-20,,22,6,,0,C,F,93741476
2020,5659,133961428,8539830,N,03-FEB-21,15-DEC-20,,12,6,,0,C,F,93741531
2020,5659,133961431,8539830,,03-FEB-21,19-DEC-20,,13,6,,0,C,F,93744577
2020,5659,133961450,8499564,,03-FEB-21,29-JAN-20,,11,6,,0,C,F,93741558
2020,5659,133959489,8539830,,03-FEB-21,11-DEC-20,,22,6,,0,C,F,93744623
2020,5659,133961480,8567238,,03-FEB-21,01-NOV-20,,15,6,,0,C,F,93741603
2020,5659,133961495,8539830,,03-FEB-21,20-DEC-20,,14,6,,0,C,F,93744669
2020,5659,133961497,8539830,N,03-FEB-21,09-DEC-20,,0,6,,0,C,F,93744670
2020,5659,133959555,8539830,,03-FEB-21,06-DEC-20,,21,2,18-JAN-21,0,C,F,93746664
2020,5659,133961570,8520426,,03-FEB-21,20-AUG-20,,11,6,,0,C,F,93746712
2020,5659,133961590,8567238,,03-FEB-21,22-NOV-20,,1,6,,0,C,F,93744801
2020,5659,133961599,8539830,,03-FEB-21,31-DEC-20,,8,6,,0,C,F,93744820
2020,5659,133961617,8567238,,03-FEB-21,21-NOV-20,,10,6,,0,C,F,93744836
2020,5659,133961637,8539830,N,03-FEB-21,12-DEC-20,,19,6,,0,C,F,93746807
2020,5659,133959737,8539830,N,03-FEB-21,30-DEC-20,,0,6,,0,C,F,93744996
2020,5659,133959740,8567238,,03-FEB-21,24-NOV-20,,16,6,,0,C,F,93746953
2020,5659,133786229,8520426,N,01-FEB-21,23-AUG-20,,23,6,,0,C,F,93374685
2020,5659,133791196,8520426,,01-FEB-21,23-AUG-20,,17,6,,0,C,F,93378933
2020,5659,133791219,8520426,,01-FEB-21,23-AUG-20,,13,6,,0,C,F,93374725
2020,5659,133791232,8520426,,01-FEB-21,24-AUG-20,,9,6,,0,C,F,93374754
2020,5659,133786296,8520426,,01-FEB-21,23-AUG-20,,5,6,,0,C,F,93378998
2020,5659,133791262,8520426,,01-FEB-21,20-AUG-20,,7,6,,0,C,F,93374797
2020,5659,133791275,8520426,,01-FEB-21,18-AUG-20,,13,6,,0,C,F,93374810
2020,5659,133791297,8520426,,01-FEB-21,19-AUG-20,,23,6,,0,C,F,93379057
2020,5659,133791411,8532866,,01-FEB-21,11-SEP-20,,2,6,,0,C,F,93375721
2020,5659,133791423,8532866,,01-FEB-21,19-SEP-20,,12,6,,0,C,F,93375790
2020,5659,133787135,8520426,,01-FEB-21,28-AUG-20,,16,6,,0,C,F,93375810
2020,5659,133791448,8572330,,01-FEB-21,10-OCT-20,,21,2,14-OCT-20,0,C,F,93375957
2020,5659,133787216,8539830,N,01-FEB-21,03-DEC-20,,12,6,,0,C,F,93379282
2020,5659,133791456,8539830,N,01-FEB-21,24-DEC-20,,18,6,,0,C,F,93375960
2020,5659,133791460,8572330,,01-FEB-21,11-OCT-20,,22,6,,0,C,F,93379299
2020,5659,133791479,8539830,,01-FEB-21,06-DEC-20,,21,6,,0,C,F,93375996
2020,5659,133787243,8539830,,01-FEB-21,16-DEC-20,,3,6,,0,C,F,93379329
